"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.239743842E1,-1.509660575E-3,1.021554256E-3,4.159709215E-3,4.541566790E-3
1.240749142E1,5.188861425E-4,6.863717549E-4,3.559492528E-2,3.560532341E-2
1.241754442E1,-1.191887417E-2,-3.496589279E-3,1.853275001E-2,2.231027837E-2
1.242759742E1,-1.173710684E-2,6.340245567E-3,-3.318879604E-3,1.374675790E-2
1.243765042E1,-4.213739429E-3,-1.871255189E-3,-2.157914937E-2,2.206619322E-2
1.244770342E1,-1.410922859E-2,-1.200506464E-5,-1.244462907E-2,1.881327372E-2
1.245775742E1,-1.948361063E-3,-1.114821914E-2,-1.633068860E-2,1.986882711E-2
1.246781042E1,-1.238765298E-2,-1.471046168E-2,-1.707270026E-2,2.571631240E-2
1.247786342E1,3.472577436E-3,-2.329979307E-2,-6.888604760E-3,2.454367590E-2
1.248791642E1,-1.830848302E-3,-2.033054955E-2,-1.646108150E-2,2.622309011E-2
1.249796942E1,-1.512854674E-2,-1.494162770E-2,-2.243985951E-2,3.091395251E-2
1.250802242E1,-1.225661597E-2,-2.822063617E-2,-5.191742778E-2,6.034938482E-2
1.251807542E1,-5.600490561E-3,-4.491012454E-2,-5.340612888E-2,7.000356693E-2
1.252812842E1,2.635147091E-4,-2.429435877E-2,1.486748135E-1,1.506468900E-1
1.253818142E1,-3.175311274E-2,3.819048604E-2,2.211206460E-1,2.266299042E-1
1.254823442E1,-3.300228357E-2,7.105379317E-2,9.160248041E-3,7.887776866E-2
1.255828742E1,-2.188912717E-2,1.025904767E-1,-5.356108010E-2,1.177825501E-1
1.256834042E1,-9.475474635E-3,1.112609473E-1,1.709199607E-2,1.129642393E-1
1.257839342E1,5.087535859E-4,6.614900250E-2,4.328635275E-2,7.905477656E-2
1.258844642E1,1.475825810E-2,2.770884035E-2,7.381992817E-2,8.021825111E-2
1.259849942E1,3.159235542E-2,9.119920526E-3,7.246337414E-2,7.957506182E-2
1.260855242E1,2.971880246E-2,-1.563660583E-2,1.722238898E-2,3.774018208E-2
1.261860542E1,1.454603958E-2,-2.467057228E-2,-2.439516842E-2,3.762111969E-2
1.262865842E1,-7.568297327E-3,-4.096398488E-2,-1.721244872E-2,4.507322456E-2
1.263871142E1,-1.613057335E-2,-4.441292848E-2,-5.104209960E-2,6.955572977E-2
1.264876442E1,-4.201260135E-3,-5.308343567E-2,-2.963661253E-2,6.094120553E-2
1.265881742E1,-6.911424890E-3,-5.836067570E-2,-1.676045895E-2,6.111177666E-2
1.266887042E1,-3.915790387E-3,-3.684604671E-2,3.749819398E-3,3.724279417E-2
1.267892342E1,8.157867399E-3,-2.191136258E-2,1.019169688E-2,2.550547580E-2
1.268897642E1,7.656989425E-3,-1.379690733E-2,-7.314866781E-4,1.579617712E-2
1.269902942E1,1.382559580E-4,2.554124096E-2,-1.270132184E-2,2.852538661E-2
1.270908321E1,8.603287046E-4,4.500664014E-2,1.095183492E-2,4.632796683E-2
1.271913621E1,-2.063523289E-2,5.754087780E-2,2.008577049E-2,6.434441413E-2
1.272918921E1,-4.112048012E-2,5.508279970E-2,2.921502829E-2,7.468953465E-2
1.273924221E1,-2.333560955E-2,6.242116498E-2,3.819401264E-2,7.680973319E-2
1.274929521E1,-2.519845251E-2,3.268812820E-2,4.822023332E-2,6.347177826E-2
1.275934821E1,-1.846314987E-2,1.673241058E-2,3.220003188E-2,4.071490538E-2
1.276940121E1,-4.266793775E-3,-8.944668509E-3,1.578748226E-5,9.910240819E-3
1.277945421E1,2.757535710E-2,-2.932840945E-2,-4.324600697E-3,4.048775236E-2
1.278950721E1,3.010453597E-2,-4.202510834E-2,-1.195931017E-2,5.306051184E-2
1.279956121E1,2.184005624E-2,-5.485196259E-2,-2.243576646E-2,6.315923901E-2
1.280961421E1,2.341415867E-2,-4.358501757E-2,-2.647560775E-2,5.611447575E-2
1.281966721E1,1.002417758E-2,-2.683945075E-2,-2.422559917E-2,3.751959365E-2
1.282972021E1,-9.142515103E-3,-2.762308728E-2,-5.361896753E-3,2.958666034E-2
1.283977321E1,-1.768667675E-3,-5.612833668E-3,-5.806285143E-3,8.267105557E-3
1.284982621E1,-2.462292661E-2,1.534040781E-2,1.350355983E-2,3.199941803E-2
1.285987921E1,-1.912666609E-2,2.595635673E-2,1.470165431E-2,3.543586390E-2
1.286993221E1,-2.374888664E-2,3.439061813E-2,2.054068387E-2,4.656870114E-2
1.287998521E1,-2.729665733E-2,2.214832099E-2,1.245924711E-2,3.729461707E-2
1.289003821E1,-1.440959960E-2,1.716051813E-2,-1.607984304E-3,2.246565282E-2
1.290009121E1,-3.617884743E-3,5.649524946E-3,9.618085027E-3,1.172662704E-2
1.291014421E1,-2.245080248E-2,2.085996011E-2,1.485835969E-2,3.405799937E-2
1.292019721E1,-5.977806133E-3,2.047696749E-2,2.435365319E-3,2.147024378E-2
1.293025021E1,-1.017040936E-2,3.005779479E-3,1.501097202E-2,1.837936936E-2
1.294030321E1,-1.537350168E-2,6.919576731E-3,1.081968784E-2,2.003224254E-2
1.295035621E1,-4.763346295E-3,-1.098706439E-2,8.874903917E-3,1.490533366E-2
1.296040921E1,5.241208281E-3,-4.170965105E-3,1.217156410E-2,1.389295458E-2
1.297046221E1,1.308624793E-2,-3.865497423E-2,9.777714014E-3,4.196499266E-2
1.298051521E1,-4.234349151E-5,-2.585615007E-2,-1.791352987E-2,3.145531500E-2
1.299056821E1,9.021431487E-3,-1.919597045E-2,-2.329881549E-2,3.150724219E-2
1.300062121E1,7.449707914E-3,-1.627764339E-2,-1.012269974E-2,2.056523455E-2
1.301067421E1,1.432843922E-3,-8.722711857E-3,-9.670125246E-3,1.310152915E-2
1.302072721E1,-2.394392554E-3,-4.768221639E-4,-9.667786360E-3,9.971287188E-3
1.303078021E1,-1.272970482E-2,9.940175246E-3,3.358640671E-3,1.649645222E-2
1.304083321E1,-3.047420562E-2,1.556203555E-2,2.236969292E-2,4.088101418E-2
1.305088621E1,-3.117638541E-2,1.472487872E-2,2.117159843E-2,4.046017352E-2
1.306093921E1,-1.170068166E-2,3.906488232E-3,2.057342827E-2,2.398817526E-2
1.307099221E1,-2.137784755E-2,7.774421386E-4,2.805727959E-2,3.528211615E-2
1.308104521E1,-4.190568695E-3,-8.529662378E-3,1.249023736E-2,1.569464990E-2
1.309109921E1,6.150195070E-3,9.073764067E-3,8.150433898E-3,1.365970960E-2
1.310115221E1,2.711440921E-2,-3.181853760E-3,2.042666316E-2,3.409639201E-2
1.311120521E1,9.167110525E-3,2.964848969E-3,8.453904390E-3,1.281775114E-2
1.312125821E1,1.152864447E-2,4.369057808E-3,-8.311817050E-3,1.486891429E-2
1.313131121E1,1.067211417E-2,-1.245639659E-3,-2.173410058E-3,1.096217817E-2
1.314136421E1,1.301204768E-2,-9.028009605E-3,-1.728963196E-2,2.344674211E-2
1.315141721E1,1.177332989E-2,-1.614785347E-2,1.699025452E-2,2.623038728E-2
1.316147021E1,8.047480076E-3,-1.703790933E-2,1.968932927E-2,2.725292602E-2
1.317152321E1,-7.538230419E-3,-1.337499417E-2,1.999279976E-2,2.520768592E-2
1.318157621E1,-1.795607293E-2,-2.621723391E-2,-2.610781789E-3,3.188385314E-2
1.319162921E1,-8.569462845E-4,-1.929471530E-2,8.314740658E-4,1.933162550E-2
1.320168221E1,3.274684304E-3,-2.887227181E-3,2.268661201E-2,2.310285702E-2
1.321173521E1,-9.607914069E-3,9.375114944E-3,2.643175364E-2,2.964527607E-2
1.322178821E1,-3.214075801E-2,8.606005087E-4,9.216966033E-3,3.344729319E-2
1.323184121E1,-1.206875132E-2,1.804286297E-2,2.687614202E-2,3.454745538E-2
1.324189421E1,-2.288379337E-2,1.582285792E-2,3.061543643E-2,4.136829438E-2
1.325194721E1,-2.531425251E-2,2.003292628E-2,2.327776551E-2,3.979929500E-2
1.326200021E1,2.401395866E-4,2.090807173E-2,2.521962583E-2,3.276026034E-2
1.327205321E1,1.248625280E-2,1.537477847E-2,2.491790950E-2,3.183068545E-2
1.328210621E1,1.275737745E-2,-5.284201875E-3,1.533549249E-2,2.063615272E-2
1.329215921E1,1.316967354E-2,-1.708941964E-2,1.174003959E-2,2.456251401E-2
1.330221221E1,1.190779872E-2,-8.034275305E-3,3.206613064E-3,1.471827494E-2
1.331226521E1,1.515425051E-2,-2.917340342E-2,-2.269128978E-2,3.994538030E-2
1.332231821E1,1.444713141E-2,-8.084013183E-3,-1.969985425E-2,2.573237519E-2
1.333237121E1,8.595288809E-3,-3.970624879E-3,-1.655756056E-2,1.907348063E-2
1.334242421E1,-1.428890713E-2,-2.061647840E-2,2.453491688E-3,2.520380269E-2
1.335247821E1,-2.560715690E-2,-1.986569591E-2,-2.184519768E-3,3.248298763E-2
1.336253121E1,-3.095541091E-2,1.179858483E-3,1.158801198E-2,3.307433374E-2
1.337258421E1,-3.293968182E-2,-5.028970912E-3,-6.074087620E-3,3.387045507E-2
1.338263721E1,-2.993166623E-2,6.303188838E-3,-5.624436736E-3,3.110095049E-2
1.339269021E1,-3.071062956E-2,8.016569205E-3,1.443736017E-2,3.486897645E-2
1.340274321E1,-2.153294494E-2,1.021095615E-2,2.521611750E-2,3.469558942E-2
1.341279621E1,-1.504739378E-2,1.469703136E-2,1.563603938E-2,2.620901596E-2
1.342284921E1,9.130285915E-4,2.048232134E-2,2.431623101E-2,3.180626038E-2
1.343290221E1,8.801808583E-3,1.055400498E-2,9.495293498E-3,1.670387542E-2
1.344295521E1,5.605251702E-3,2.062099172E-2,1.413272023E-2,2.561987368E-2
1.345300821E1,1.109115168E-2,1.798450045E-2,1.981738329E-2,2.896868279E-2
1.346306121E1,8.750703118E-3,-2.897441536E-3,3.268944383E-2,3.396424164E-2
1.347311421E1,2.254889866E-2,-1.027609779E-2,1.038407028E-2,2.686782336E-2
1.348316721E1,9.935989691E-3,-3.631248828E-3,1.307788253E-2,1.682084631E-2
1.349322021E1,1.697083651E-2,-2.075180490E-2,1.487473190E-2,3.065785947E-2
1.350327321E1,6.918982873E-3,-6.311009489E-3,6.344228983E-3,1.131151653E-2
1.351332621E1,-1.111349915E-3,-2.115526278E-2,-9.670125246E-3,2.328715449E-2
1.352337921E1,-1.944895845E-2,-5.569399819E-3,-1.056591868E-2,2.282364644E-2
1.353343221E1,-2.816903221E-2,-4.792834762E-3,1.682887137E-2,3.316137139E-2
1.354348521E1,-2.556230693E-2,5.478676613E-3,3.809460998E-3,2.641892174E-2
1.355353821E1,-3.957916321E-2,1.147826705E-2,1.399063289E-2,4.352009402E-2
1.356359121E1,-4.347242212E-2,-3.852310125E-3,2.881332457E-2,5.229626613E-2
1.357364421E1,-1.804752476E-2,9.142304398E-3,1.384445250E-2,2.451456189E-2
1.358369721E1,-1.467430488E-2,1.127458295E-2,2.522254944E-2,3.128303765E-2
1.359375121E1,1.591112346E-2,8.980354797E-3,2.058570743E-2,2.752420703E-2
1.360380421E1,-2.958825024E-3,8.694151863E-3,1.475018620E-2,1.737558388E-2
1.361385721E1,1.069886632E-2,-8.093441818E-3,2.193758368E-2,2.571433684E-2
1.362391021E1,2.716624843E-2,-1.135452535E-2,2.133882880E-2,3.636311200E-2
1.363396321E1,2.697055172E-2,-2.087492533E-3,2.013898015E-2,3.372457274E-2
1.364401621E1,6.136701935E-3,-7.127481792E-3,2.208376408E-2,2.400318194E-2
1.365406921E1,5.516940473E-3,2.615587469E-3,1.549746037E-2,1.665680665E-2
1.366412221E1,7.060501480E-3,-4.315409604E-3,1.205286562E-2,1.462002089E-2
1.367417521E1,-4.947507892E-3,1.078308793E-2,1.100329041E-2,1.618101417E-2
1.368422821E1,-1.978246445E-2,-5.275394507E-3,1.983550966E-2,2.850654539E-2
1.369428121E1,-1.341467301E-2,-5.216885805E-3,1.639149964E-2,2.181400032E-2
1.370433421E1,-2.785507784E-2,5.435882304E-3,7.250547409E-5,2.838061724E-2
1.371438754E1,-1.319656844E-2,3.586608991E-3,3.065110445E-3,1.401456688E-2
1.372444054E1,-2.718104691E-2,2.470302433E-3,7.554017901E-3,2.831916121E-2
1.373449354E1,-1.437086979E-2,-3.366296869E-3,1.773285091E-2,2.307179782E-2
1.374454654E1,-2.224350955E-2,4.805680364E-6,8.603008389E-3,2.384922417E-2
1.375459954E1,-7.086341719E-3,-2.239686420E-2,-2.268719673E-4,2.349228035E-2
1.376465254E1,2.690243394E-3,-1.510021515E-2,-2.920684218E-3,1.561359355E-2
1.377470554E1,1.068893291E-2,-1.224914934E-2,-6.361185908E-3,1.745736614E-2
1.378475854E1,2.295536694E-2,-3.859089240E-3,1.819010317E-2,2.954185666E-2
1.379481154E1,3.322271675E-2,-4.367267098E-3,7.263996005E-3,3.428684249E-2
1.380486454E1,1.977913656E-2,1.231222618E-3,6.367033124E-3,2.081512102E-2
1.381491754E1,6.130426456E-3,6.696523726E-4,1.594652653E-2,1.709743464E-2
1.382497054E1,2.117224540E-3,1.136808358E-2,8.313571215E-3,1.424188999E-2
1.383502354E1,4.974870963E-4,1.278201342E-2,3.660356998E-2,3.877433037E-2
1.384507654E1,-8.669647233E-3,9.581759200E-4,3.256197453E-2,3.370998471E-2
1.385512954E1,-2.463350185E-2,2.769431368E-2,2.402854800E-2,4.417188633E-2
1.386518354E1,-2.862796555E-2,1.059632421E-2,2.597274721E-2,4.008024570E-2
1.387523654E1,-1.239327978E-2,8.378475308E-3,3.944180846E-2,4.218350966E-2
1.388528954E1,-3.132909596E-2,8.484383002E-3,2.446884334E-2,4.064752518E-2
1.389534254E1,-2.565333620E-2,-3.641956542E-3,2.013196349E-3,2.598866032E-2
1.390539554E1,-9.049672853E-3,4.702623188E-3,-3.674390316E-3,1.084031309E-2
1.391544854E1,-1.015773849E-3,-9.208706841E-3,-8.165636659E-3,1.234948178E-2
1.392550154E1,-1.485815184E-2,-1.678635115E-2,-2.029100776E-2,3.023691877E-2
1.393555454E1,6.653471888E-3,-3.437846689E-2,-2.474541664E-3,3.510371818E-2
1.394560754E1,1.248603524E-3,-3.969859259E-2,1.563896298E-2,4.268623230E-2
1.395566054E1,5.055386166E-3,-2.636295749E-2,3.666204214E-3,2.709249915E-2
1.396571354E1,-4.399626355E-3,-2.169311525E-2,1.085594058E-2,2.465358812E-2
1.397576654E1,-1.034971103E-2,-1.110494060E-2,1.276447177E-3,1.523369757E-2
1.398581954E1,-2.139323303E-2,-8.358503412E-3,6.065316796E-3,2.375548498E-2
1.399587254E1,-9.349981053E-3,2.428509459E-2,-1.174530208E-2,2.855065824E-2
1.400592554E1,-1.572973987E-2,5.455269478E-3,-6.354753971E-3,1.782042590E-2
1.401597854E1,-1.032443439E-2,8.622084931E-4,8.316494823E-3,1.328538426E-2
1.402603154E1,-2.733785508E-2,7.339077909E-3,2.059272408E-2,3.500400934E-2
1.403608454E1,-1.915559839E-2,8.706979193E-3,2.822684884E-2,3.520658222E-2
1.404613754E1,-1.468925639E-2,5.722286236E-3,1.475427926E-2,2.159184034E-2
1.405619054E1,-6.578579562E-3,3.496159874E-3,3.061894476E-2,3.151222971E-2
1.406624354E1,-3.263917490E-3,1.379809504E-2,2.687438786E-2,3.038541274E-2
1.407629654E1,-6.896682940E-3,7.854637876E-3,1.055773258E-2,1.485682634E-2
1.408634954E1,-4.407334230E-3,1.466737501E-4,3.069788218E-3,5.373053871E-3
1.409640254E1,5.202991816E-3,-8.602880482E-3,-7.484436035E-5,1.005416720E-2
1.410645554E1,5.625609605E-3,-1.556431962E-2,5.163091421E-3,1.733646566E-2
1.411650954E1,2.179328080E-2,2.965707779E-3,7.106705904E-3,2.311380063E-2
1.412656254E1,1.461247057E-2,-1.319550293E-2,-4.119948149E-3,2.011515763E-2
1.413661554E1,7.162870009E-3,-9.724285081E-3,1.429117978E-2,1.871112628E-2
1.414666854E1,-1.443646139E-2,8.862295859E-3,1.420288682E-3,1.699908601E-2
1.415672154E1,-1.708283353E-2,1.222798973E-2,-1.724343896E-3,2.107890643E-2
1.416677454E1,-2.841401684E-2,1.294240985E-2,1.114713192E-2,3.315299196E-2
1.417682754E1,-3.007256129E-2,1.691745669E-3,4.710516930E-3,3.048622502E-2
1.418688054E1,-1.922003768E-2,-2.754349206E-3,8.599500060E-3,2.123552893E-2
1.419693354E1,-3.294590819E-2,-5.836581029E-3,2.925303519E-2,4.444365660E-2
1.420698654E1,-5.859334921E-3,-5.541150458E-4,2.985120535E-2,3.042586580E-2
1.421703954E1,-4.882459331E-3,8.285760395E-3,1.053902149E-2,1.426755790E-2
1.422709254E1,-7.071052164E-3,-4.854851793E-3,-1.475895703E-2,1.707033032E-2
1.423714554E1,1.119800612E-2,-7.423551902E-3,-1.715105295E-2,2.178676390E-2
1.424719854E1,4.545088692E-3,-1.351625925E-2,-3.375597596E-3,1.465406955E-2
1.425725154E1,-1.727649800E-3,-2.341391427E-2,-1.833979189E-2,2.979167874E-2
1.426730454E1,9.552428332E-3,-2.560627297E-2,4.414647818E-3,2.768427744E-2
1.427735754E1,1.085553173E-2,-2.827408338E-2,1.908355772E-2,3.579732582E-2
1.428741054E1,-1.429990549E-3,-3.214163281E-2,3.075927794E-2,4.451137621E-2
1.429746354E1,1.511218025E-2,-7.730676904E-3,4.363192320E-2,4.681758301E-2
1.430751654E1,1.325410185E-2,1.828780649E-2,-4.868976474E-3,2.310458859E-2
1.431756954E1,-2.790273608E-3,2.045547897E-2,2.466940284E-3,2.079177821E-2
1.432762254E1,-4.265725973E-3,2.405047506E-2,-9.657846093E-3,2.626586682E-2
1.433767554E1,-3.277783785E-3,1.691707296E-2,8.306554556E-3,1.912929880E-2
1.434772854E1,4.011658172E-3,1.889233550E-2,2.866363585E-2,3.456324293E-2
1.435778154E1,-5.601206117E-4,1.636160575E-2,3.764203548E-2,4.104800498E-2
1.436783554E1,-4.121337148E-3,1.347099815E-2,3.688949883E-2,3.948782515E-2
1.437788854E1,-1.238495664E-2,1.288653240E-3,2.147039115E-2,2.481986048E-2
1.438794154E1,-1.976634121E-2,1.279226432E-2,1.068812549E-2,2.585703575E-2
1.439799454E1,-1.890293586E-2,4.367358461E-3,1.368014574E-2,2.373902255E-2
1.440804754E1,-1.361676398E-2,-1.391178684E-2,1.703293920E-3,1.954111779E-2
1.441810054E1,-2.734511749E-4,2.237966973E-3,-2.374378860E-2,2.385059263E-2
1.442815354E1,7.739703543E-3,-1.987771925E-2,-8.174407482E-3,2.284398545E-2
1.443820654E1,8.889436875E-3,-3.480726879E-2,1.428065479E-2,3.865883017E-2
1.444825954E1,5.712055321E-3,-2.435760006E-2,1.173653126E-2,2.763451506E-2
1.445831254E1,9.084443230E-3,-6.947625093E-3,1.233470142E-2,1.682086390E-2
1.446836554E1,1.154447306E-2,-1.337890450E-2,1.203532398E-2,2.138034067E-2
1.447841854E1,3.610356167E-3,-5.764386188E-3,-7.725926042E-3,1.029333537E-2
1.448847154E1,2.541314697E-3,5.534663703E-3,7.541154027E-3,9.693285653E-3
1.449852454E1,-3.000513787E-2,2.289058847E-2,1.232885420E-2,3.970249344E-2
1.450857754E1,-3.549046912E-3,1.408767840E-2,2.594994307E-2,2.973983796E-2
1.451863054E1,4.465814523E-4,2.728930263E-2,1.906426191E-2,3.329191426E-2
1.452868354E1,6.743833639E-3,8.999376521E-3,6.789786816E-3,1.313656252E-2
1.453873654E1,8.061024032E-3,1.699361667E-2,1.517177045E-2,2.416496916E-2
1.454878954E1,-1.588485211E-3,1.039492417E-2,2.385371625E-2,2.606870754E-2
1.455884254E1,-1.013161332E-2,7.562715635E-3,1.247971237E-2,1.776478193E-2
1.456889554E1,-3.039089193E-2,-7.911319323E-3,1.592079878E-2,3.520890682E-2
1.457894854E1,-1.960399189E-2,-6.953801215E-3,2.747606635E-3,2.098144875E-2
1.458900154E1,-1.114410639E-3,-1.193411233E-2,3.945701122E-3,1.261877591E-2
1.459905454E1,-3.711809070E-3,-7.822843641E-3,-5.483518839E-3,1.024906767E-2
1.460910754E1,5.876846875E-3,-1.964236882E-2,8.437532187E-3,2.217097046E-2
1.461916154E1,3.083311046E-3,-8.371239379E-3,5.744889379E-3,1.061075915E-2
1.462921454E1,-1.162975076E-3,-4.166214243E-3,-4.280161858E-3,6.085198244E-3
1.463926754E1,1.468380774E-2,-8.634254448E-3,4.102406502E-3,1.752125278E-2
1.464932054E1,9.563061243E-3,-4.086162206E-3,7.546416521E-3,1.284901803E-2
1.465937354E1,-4.532063791E-3,-5.759068877E-3,1.922272146E-2,2.057229926E-2
1.466942654E1,-1.163805250E-2,-5.301049165E-4,7.397312522E-3,1.380019963E-2
1.467947954E1,-2.728721670E-3,2.135200331E-2,1.922272146E-2,2.885943498E-2
1.468953254E1,-2.474809129E-2,1.026299637E-2,4.017914236E-2,4.829244866E-2
1.469958554E1,-1.176670723E-2,2.613690779E-2,3.089610279E-2,4.214454312E-2
1.470963842E1,-1.516040835E-2,2.217081450E-2,3.104462206E-2,4.105059751E-2
1.471969142E1,-2.125727385E-2,1.703319501E-2,1.068754077E-2,2.926132177E-2
1.472974442E1,-9.480714859E-3,1.568124566E-2,-7.576822042E-3,1.982911123E-2
1.473979742E1,-1.474448631E-2,6.838629339E-3,2.899049520E-3,1.650973095E-2
1.474985042E1,-1.206979971E-2,-3.898923397E-3,1.397543013E-2,1.887311093E-2
1.475990342E1,-3.815059821E-3,-2.691188313E-2,9.633872509E-3,2.883774670E-2
1.476995642E1,-1.232682823E-2,-2.669562751E-2,-2.444136143E-4,2.940521996E-2
1.478000942E1,-8.329321581E-3,-2.769372895E-2,-2.958164871E-2,4.136900001E-2
1.479006242E1,-1.014715640E-2,-1.348015269E-2,-1.221541822E-2,2.083016423E-2
1.480011542E1,3.250078675E-4,-7.410706300E-3,4.403538108E-3,8.626432974E-3
1.481016842E1,4.630262182E-3,-1.707739631E-2,1.054486871E-2,2.059784087E-2
1.482022142E1,-8.702027332E-4,-7.339114454E-3,1.593307793E-2,1.756367917E-2
1.483027442E1,3.196831825E-3,-4.013693277E-3,-2.176918387E-3,5.573907167E-3
1.484032742E1,-4.096860783E-3,-5.237880964E-3,2.566518366E-2,2.651266335E-2
1.485038142E1,-8.102607785E-3,8.742848206E-3,2.521553278E-2,2.789108713E-2
1.486043442E1,-8.562597506E-3,2.568219541E-2,1.473673761E-2,3.082311912E-2
1.487048742E1,-1.214674998E-2,2.616477342E-2,2.266731620E-2,3.668713844E-2
1.488054042E1,-1.488059967E-2,3.103066184E-2,2.131894827E-2,4.048248727E-2
1.489059342E1,-5.662134718E-3,2.240358850E-2,5.598124266E-3,2.377644933E-2
1.490064642E1,-6.677486585E-3,5.804147255E-3,1.128629565E-2,1.434076086E-2
1.491069942E1,-1.463995249E-2,1.006689537E-3,1.667275071E-2,2.221085881E-2
1.492075242E1,-1.548472440E-2,4.416420255E-3,-1.740716100E-3,1.619603501E-2
1.493080542E1,-5.596383805E-3,-2.021665676E-2,3.200181127E-3,2.121965790E-2
1.494085842E1,2.097710885E-3,-1.892895369E-2,-9.971256852E-3,2.149724731E-2
1.495091142E1,1.872871396E-2,-2.375970399E-2,-4.878916740E-3,3.064460946E-2
1.496096442E1,1.408596877E-2,-1.911421906E-2,-1.400758982E-2,2.756774309E-2
1.497101742E1,6.301739026E-3,-1.272538679E-2,-7.869767547E-3,1.623516630E-2
1.498107042E1,-2.213693034E-3,-5.959865917E-3,6.050698757E-3,8.776753047E-3
1.499112342E1,-1.894031493E-3,3.335288353E-3,1.727969170E-2,1.770026126E-2
1.500117642E1,-5.992573779E-3,3.212496825E-3,5.905103087E-3,9.005627064E-3
1.501122942E1,-8.754177758E-3,1.930920543E-2,1.563603938E-2,2.634324904E-2
1.502128242E1,-1.567690479E-2,1.638980029E-2,8.751527667E-3,2.431008297E-2
1.503133542E1,-1.019760919E-2,2.694959767E-2,9.199424386E-3,3.024733801E-2
1.504138842E1,-5.695188046E-3,4.024748169E-3,1.129565120E-2,1.327499532E-2
1.505144142E1,-3.525371684E-3,1.282330938E-3,3.674331844E-2,3.693432100E-2
1.506149442E1,-1.591095616E-3,3.722867388E-3,2.117510676E-2,2.155867513E-2
1.507154742E1,-1.626408515E-2,-8.970469348E-3,1.413915217E-2,2.334320908E-2
1.508160142E1,-6.314658860E-3,3.659991547E-5,1.189089775E-2,1.346364384E-2
1.509165442E1,-1.675685526E-5,-1.840312455E-2,8.296614289E-3,2.018685420E-2
1.510170742E1,-4.598100783E-3,-1.148192156E-2,9.343850613E-3,1.550111602E-2
1.511176042E1,1.650683825E-2,-6.529658809E-3,-1.370821238E-2,2.242826876E-2
1.512181342E1,2.639995740E-4,-1.640734194E-2,-3.679068089E-3,1.681683999E-2
1.513186642E1,4.943354313E-3,-9.110199530E-3,-5.622097850E-3,1.179154237E-2
1.514191942E1,7.882647410E-3,-1.281545218E-3,2.610197067E-3,8.401881757E-3
1.515197242E1,-2.364196025E-3,-7.786061000E-3,2.670832694E-2,2.792036705E-2
1.516202542E1,-1.022007986E-2,1.735261744E-2,-4.576030970E-3,2.065195932E-2
1.517207842E1,-1.708796127E-2,5.076461267E-3,5.752490759E-3,1.873125808E-2
1.518213142E1,-1.214650987E-3,8.783906624E-3,2.521260917E-2,2.672654212E-2
1.519218442E1,-3.884151412E-2,1.139540104E-2,1.084132254E-2,4.190528199E-2
1.520223742E1,-3.035222494E-2,1.676531944E-2,4.255018830E-3,3.493477751E-2
1.521229042E1,-2.115788260E-2,1.365597116E-2,2.192004204E-2,3.338607176E-2
1.522234342E1,-2.253877795E-2,2.979850732E-3,3.524116874E-2,4.193824026E-2
1.523239642E1,-3.568621265E-2,-3.266985565E-3,1.488233328E-2,3.880287118E-2
1.524244942E1,-2.101669975E-2,-8.344250824E-3,1.772641897E-2,2.873245760E-2
1.525250242E1,-6.622793991E-3,-1.518973237E-2,1.997350395E-2,2.595246096E-2
1.526255542E1,-1.042800434E-2,-2.225965563E-2,5.154905319E-3,2.511590317E-2
1.527260842E1,-2.018605737E-3,-1.890934724E-3,1.054369926E-2,1.090045859E-2
1.528266142E1,9.726954015E-3,3.166851997E-3,9.197085500E-3,1.375605204E-2
1.529271542E1,1.788500814E-3,3.188194335E-3,5.168938637E-4,3.691950371E-3
1.530276842E1,8.992737304E-3,5.382965002E-3,1.907946467E-2,2.176859225E-2
1.531282142E1,9.858128076E-3,9.117380641E-3,2.012494683E-2,2.419344547E-2
1.532287442E1,-4.211879055E-3,2.483476941E-3,7.399651408E-3,8.869183945E-3
1.533292742E1,-7.229401502E-3,1.897604205E-3,4.256188273E-3,8.601179362E-3
1.534298042E1,-1.678944835E-2,3.740774486E-3,1.293930352E-2,2.152451033E-2
1.535303342E1,-1.711552883E-2,-3.658584561E-3,-4.425757527E-3,1.805308555E-2
1.536308642E1,-1.725786742E-2,-1.324960794E-3,7.999575734E-3,1.906784521E-2
1.537313942E1,-1.800222254E-2,-2.752743049E-2,1.219085991E-2,3.507786355E-2
1.538319242E1,-8.898980285E-3,-7.748401277E-3,2.310819626E-3,1.202370408E-2
1.539324542E1,-1.771127560E-2,-6.122217514E-3,1.997467339E-2,2.738901984E-2
1.540329842E1,-1.883992755E-2,-7.727771569E-3,3.959734440E-3,2.074465763E-2
1.541335142E1,-1.254801059E-3,-3.591597397E-3,9.498801827E-3,1.023236697E-2
1.542340442E1,3.248266481E-3,-7.751087341E-3,6.806743741E-3,1.081491334E-2
1.543345742E1,5.332212998E-3,-5.970518813E-3,2.181011438E-4,8.007943460E-3
1.544351042E1,3.988098860E-3,3.227297589E-3,1.324218929E-2,1.420126612E-2
1.545356342E1,-1.244613684E-3,8.234798256E-3,3.960319161E-3,9.221989666E-3
1.546361642E1,2.298746496E-2,1.229643870E-2,4.110007882E-3,2.639162964E-2
