"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.804986375E0,1.661050827E1,-1.148995651E1,9.377100220E0
2.815010375E0,1.734218674E1,-1.179532150E1,9.317224731E0
2.825033375E0,1.693503342E1,-1.196896042E1,8.618328094E0
2.835057375E0,1.524145523E1,-1.167272644E1,7.131020966E0
2.845081375E0,1.400906799E1,-1.197000824E1,5.542075195E0
2.855104375E0,1.327170135E1,-1.228779739E1,4.707710266E0
2.865128375E0,1.270782394E1,-1.233779343E1,5.085674286E0
2.875152375E0,1.275273056E1,-1.232237549E1,6.262676697E0
2.885175375E0,1.322589661E1,-1.167527115E1,7.282655640E0
2.895199375E0,1.311916855E1,-1.043599823E1,7.421417084E0
2.905223375E0,1.464823883E1,-1.109462860E1,7.560926971E0
2.915247375E0,1.501557495E1,-1.199261124E1,7.747888184E0
2.925270375E0,1.391311752E1,-1.267294647E1,7.369624786E0
2.935294375E0,1.323248291E1,-1.359487930E1,7.086413727E0
2.945318375E0,1.269614822E1,-1.419213730E1,6.981931000E0
2.955341375E0,1.216804642E1,-1.341660004E1,6.687493286E0
2.965365375E0,1.310449905E1,-1.271036865E1,6.664590912E0
2.975389375E0,1.378288834E1,-1.219753510E1,6.786138153E0
2.985412375E0,1.398287247E1,-1.161330002E1,6.587800598E0
2.995436375E0,1.431817520E1,-1.147049698E1,5.799988861E0
3.005460375E0,1.462009735E1,-1.162497574E1,5.077591095E0
3.015484375E0,1.484867203E1,-1.201656143E1,4.407584381E0
3.025507375E0,1.495659760E1,-1.245949036E1,4.680317230E0
3.035531375E0,1.498443970E1,-1.208062820E1,5.590873718E0
3.045555375E0,1.570803497E1,-1.142708725E1,6.111341400E0
3.055578375E0,1.679447571E1,-1.053988220E1,6.761589203E0
3.065602375E0,1.708382401E1,-9.434281311E0,7.351063385E0
3.075626375E0,1.769530243E1,-8.669671326E0,7.981252899E0
3.085650375E0,1.845377518E1,-8.688532104E0,8.302784271E0
3.095673375E0,1.849913086E1,-9.079668732E0,8.192613373E0
3.105697375E0,1.843596222E1,-9.467661896E0,8.789571991E0
3.115721375E0,1.839015747E1,-1.004456223E1,9.712852020E0
3.125744375E0,1.859687759E1,-1.042237656E1,1.012704071E1
3.135768375E0,1.931688034E1,-1.079150894E1,1.054601944E1
3.145792375E0,1.979827927E1,-1.135164413E1,1.139131165E1
3.155815375E0,2.021531204E1,-1.159204422E1,1.232611771E1
3.165839375E0,2.094264954E1,-1.171868088E1,1.319146820E1
3.175863375E0,2.158840668E1,-1.174921738E1,1.352138214E1
3.185887375E0,2.274295578E1,-1.216460358E1,1.360416000E1
3.195910375E0,2.350741608E1,-1.353440506E1,1.374696304E1
3.205934375E0,2.234822662E1,-1.521361313E1,1.383363281E1
3.215958375E0,2.023267593E1,-1.622895172E1,1.360176498E1
3.225981375E0,1.807760742E1,-1.784094955E1,1.344099930E1
3.236005375E0,1.642130173E1,-1.826396988E1,1.365804794E1
3.246029375E0,1.644031219E1,-1.729698074E1,1.451187241E1
3.256053375E0,1.771551041E1,-1.583766541E1,1.522049881E1
3.266076375E0,1.888068741E1,-1.547317337E1,1.560310318E1
3.276100375E0,1.881302811E1,-1.598001938E1,1.542377609E1
3.286124375E0,1.910402298E1,-1.673564804E1,1.421144714E1
3.296147375E0,1.872710678E1,-1.833462296E1,1.321931030E1
3.306171375E0,1.643731842E1,-1.899909119E1,1.296349228E1
3.316195375E0,1.347437988E1,-1.895717834E1,1.235575607E1
3.326218375E0,1.126287872E1,-1.786894135E1,1.118429214E1
3.336242375E0,1.034588562E1,-1.615500549E1,9.745184784E0
3.346266375E0,1.064376617E1,-1.436038742E1,8.670419769E0
3.356290375E0,1.118459152E1,-1.263986526E1,8.059839478E0
3.366313375E0,1.158096725E1,-1.091350525E1,8.156837769E0
3.376337375E0,1.189097260E1,-9.928553467E0,8.589288483E0
3.386361375E0,1.211879883E1,-9.545799408E0,8.815767517E0
3.396384375E0,1.156854309E1,-9.768835602E0,8.854836273E0
3.406408375E0,1.001357666E1,-1.037357803E1,9.288634186E0
3.416432375E0,7.639663239E0,-1.026161087E1,1.054901321E1
3.426456375E0,5.372627563E0,-9.024732971E0,1.150941605E1
3.436479375E0,3.848646698E0,-8.130342865E0,1.144400208E1
3.446503375E0,3.364703064E0,-7.904761963E0,1.066951263E1
3.456527375E0,2.907703400E0,-7.571854248E0,9.661957855E0
3.466550375E0,3.117117920E0,-6.491251373E0,8.471932526E0
3.476573875E0,3.899391174E0,-5.534740448E0,6.912176056E0
3.486597875E0,4.882546692E0,-4.757706299E0,5.823190613E0
3.496620875E0,5.320835266E0,-4.686005402E0,4.979994049E0
3.506644875E0,4.415068817E0,-5.100044403E0,3.663631439E0
3.516668875E0,3.435356140E0,-4.944218445E0,1.578317871E0
3.526692875E0,3.968247986E0,-3.596271515E0,-1.746867371E-1
3.536715875E0,3.685935059E0,-3.633094940E0,-1.255289612E0
3.546739875E0,2.719993744E0,-4.284540253E0,-2.719245300E0
3.556763875E0,1.839824066E0,-4.678221588E0,-4.317172394E0
3.566786875E0,1.094374237E0,-4.949607239E0,-5.403313751E0
3.576810875E0,1.076261902E-1,-5.176834717E0,-5.176086273E0
3.586834875E0,-9.533674622E-1,-5.486540680E0,-4.594096527E0
3.596858875E0,-1.861528931E0,-6.387068024E0,-5.904471588E0
3.606881875E0,-2.309247894E0,-6.483168182E0,-7.595954132E0
3.616905875E0,-3.521427155E0,-6.030659180E0,-9.476643219E0
3.626929875E0,-5.077890472E0,-6.026467896E0,-1.165596130E1
3.636952875E0,-6.481820984E0,-6.367907867E0,-1.254750732E1
3.646976875E0,-7.160359955E0,-7.901468811E0,-1.287996597E1
3.657000875E0,-6.578220520E0,-8.075556793E0,-1.251921616E1
3.667024875E0,-3.888314209E0,-7.496710510E0,-9.948162689E0
3.677047875E0,-1.311722260E0,-7.300468597E0,-6.909182281E0
3.687071875E0,1.769320679E-1,-7.138954468E0,-4.081562347E0
3.697095875E0,1.100361786E0,-6.874304810E0,-2.121089172E0
3.707118875E0,1.653760986E0,-7.039561157E0,-1.239721985E0
3.717142875E0,2.599644012E0,-7.126679993E0,-9.783654785E-1
3.727166875E0,3.729045410E0,-7.018305359E0,-1.502126312E0
3.737190875E0,5.436993713E0,-6.473588104E0,-2.528841248E0
3.747213875E0,6.796915741E0,-5.268144836E0,-3.404669952E0
3.757237875E0,6.806944885E0,-3.900438995E0,-4.514462128E0
3.767261875E0,5.980513458E0,-2.909499664E0,-4.867278442E0
3.777284875E0,4.628225555E0,-3.089874573E0,-4.056863708E0
3.787308875E0,3.426973572E0,-4.500241699E0,-2.246678009E0
3.797332875E0,2.763852539E0,-6.095175018E0,-4.610412598E-2
3.807355875E0,2.955903168E0,-6.899003448E0,1.813927917E0
