"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.473276000E0,-4.497996368E0,-6.718478851E0,-4.447251892E0
1.483299000E0,-4.965174866E0,-7.062014465E0,-5.538482666E0
1.493323000E0,-5.423521729E0,-7.258256378E0,-6.306385803E0
1.503347000E0,-5.756579132E0,-7.532336426E0,-6.642736359E0
1.513370000E0,-6.457122345E0,-8.399333496E0,-6.450236664E0
1.523394000E0,-7.666307831E0,-8.823701019E0,-5.884712677E0
1.533418000E0,-8.458909607E0,-8.950637054E0,-5.778134308E0
1.543441000E0,-8.628057861E0,-9.261989594E0,-6.071224823E0
1.553465000E0,-8.467142487E0,-9.283245392E0,-6.463558960E0
1.563488000E0,-7.770191803E0,-9.080117798E0,-6.727909241E0
1.573512000E0,-6.713090057E0,-8.818162537E0,-6.722370758E0
1.583536000E0,-5.373525696E0,-8.303981781E0,-6.300997009E0
1.593559000E0,-3.982767792E0,-7.559430084E0,-5.726641388E0
1.603583000E0,-2.975063324E0,-6.822811890E0,-5.087171173E0
1.613607000E0,-2.078577576E0,-6.119873657E0,-4.282145233E0
1.623630000E0,-1.213676147E0,-5.348976746E0,-3.813020782E0
1.633654000E0,-6.361770630E-1,-4.574038239E0,-3.626059570E0
1.643678000E0,-1.225950623E-1,-4.047433319E0,-3.017425232E0
1.653701000E0,1.886077881E-1,-3.681145020E0,-1.961221619E0
1.663725000E0,3.737727356E-1,-3.409759369E0,-9.556127930E-1
1.673748000E0,5.471122742E-1,-3.421135712E0,8.726852417E-2
1.683772000E0,1.272204437E0,-3.418740692E0,1.528920593E0
1.693796000E0,2.028731232E0,-3.224295044E0,3.611689453E0
1.703819000E0,2.947071533E0,-3.116070099E0,5.550158386E0
1.713843000E0,4.570894775E0,-3.391796722E0,7.299271088E0
1.723867000E0,6.292913818E0,-3.717519379E0,9.141340485E0
1.733890000E0,7.221133575E0,-4.317471771E0,1.026265869E1
1.743914000E0,7.586074677E0,-5.520819397E0,1.126287872E1
1.753937000E0,8.135881348E0,-7.019203491E0,1.244901215E1
1.763961000E0,8.976982269E0,-8.443341980E0,1.348306183E1
1.773985000E0,1.112830856E1,-9.669442291E0,1.167542084E1
1.784008000E0,1.492127106E1,-1.066801575E1,5.705086212E0
1.794032000E0,1.739891876E1,-1.119536911E1,-1.034049683E0
1.804056000E0,1.933619019E1,-9.919123077E0,-5.306614838E0
1.814079000E0,2.218895782E1,-8.274642792E0,-5.606291656E0
1.824103000E0,2.369557480E1,-6.032754822E0,-4.643044739E0
1.834126000E0,2.422173065E1,-4.315675507E0,-4.690496063E0
1.844150000E0,2.329321152E1,-2.964285736E0,-6.689439240E0
1.854174000E0,2.307032501E1,-2.525248718E0,-7.461234283E0
1.864197000E0,2.310355591E1,-1.786983948E0,-4.807253265E0
1.874221000E0,2.212803452E1,-1.441502380E0,-1.830094299E0
1.884245000E0,2.228026794E1,-2.636617126E0,-1.527124329E0
1.894268000E0,2.173644882E1,-2.274370422E0,-2.321821747E0
1.904292000E0,2.107482468E1,-1.887425079E0,-4.644391937E0
1.914315000E0,2.016756134E1,-2.840343475E0,-7.474107513E0
1.924339000E0,1.940863953E1,-3.100203094E0,-8.131240997E0
1.934363000E0,2.041933777E1,-3.588936768E0,-6.786886597E0
