"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.979551792E0,-1.002919555E0,3.393707037E0,1.889163017E0
1.989575792E0,-8.125293851E-1,3.142444372E0,1.846751451E0
1.999598792E0,-6.252497435E-1,2.866149426E0,1.704865932E0
2.009621792E0,-4.371959567E-1,2.517578125E0,1.528830767E0
2.019645792E0,-2.105199248E-1,2.193852901E0,1.359551668E0
2.029668792E0,5.986975133E-2,1.932194352E0,1.189644933E0
2.039692792E0,3.610178530E-1,1.598367691E0,1.026395082E0
2.049715792E0,6.467534900E-1,1.343829036E0,8.795307279E-1
2.059739792E0,9.048329592E-1,1.187437057E0,7.245603204E-1
2.069762792E0,1.127385020E0,1.127364278E0,5.517203808E-1
2.079786792E0,1.327846169E0,1.186755061E0,3.232863843E-1
2.089809792E0,1.613756418E0,1.146814346E0,6.655063480E-2
2.099833792E0,1.951494813E0,1.034115553E0,-1.819779575E-1
2.109856792E0,2.274136543E0,1.058979392E0,-4.135085046E-1
2.119880792E0,2.532724857E0,1.354412317E0,-6.512364149E-1
2.129903792E0,2.587292433E0,1.804073215E0,-8.809855580E-1
2.139927792E0,2.158966064E0,1.971899033E0,-1.106530905E0
2.149950792E0,1.097916126E0,1.536388278E0,-1.278338432E0
2.159973792E0,-7.340129465E-2,8.100615144E-1,-1.162148237E0
2.169997792E0,-4.648573995E-1,3.242479861E-1,-7.561769485E-1
2.180020792E0,-3.216563165E-1,3.253814280E-1,-9.007322043E-2
2.190044792E0,-2.778479755E-1,1.057019711E0,5.871341825E-1
2.200067792E0,-4.713782966E-1,1.978642583E0,8.346861601E-1
2.210091792E0,-7.002256513E-1,2.439854383E0,9.222342968E-1
2.220114792E0,-6.199350953E-1,1.975532174E0,9.105331898E-1
2.230138792E0,-4.967192560E-2,1.132347226E0,7.064676285E-1
2.240161792E0,7.804657817E-1,3.310785592E-1,4.071855545E-1
2.250185792E0,1.297702789E0,-2.337107211E-1,4.795266688E-2
2.260208792E0,1.224636316E0,-3.064874709E-1,-4.333713353E-1
2.270232792E0,7.924246192E-1,-2.920273542E-1,-8.228268623E-1
2.280255792E0,3.274073899E-1,-5.462042093E-1,-1.227228642E0
2.290279792E0,2.715322971E-1,1.206435636E-1,-1.767879605E0
2.300302792E0,1.321171522E-1,1.464134336E0,-2.165180206E0
2.310325792E0,-4.304289818E-1,1.545061111E0,-1.732269049E0
2.320349792E0,-7.711650133E-1,9.427471161E-1,-9.614854455E-1
2.330372792E0,-5.691320300E-1,7.613947988E-1,-7.739973664E-1
2.340396792E0,-5.381644145E-2,8.879958391E-1,-9.127778411E-1
2.350419792E0,4.704407752E-1,1.243165851E0,-1.061536312E0
2.360443792E0,9.694194198E-1,1.452694893E0,-1.022361994E0
2.370466792E0,1.435318351E0,1.335768104E0,-8.568868041E-1
2.380490792E0,1.719608665E0,1.184350371E0,-7.732867002E-1
2.390513792E0,1.879017711E0,1.126698613E0,-7.584446669E-1
2.400537792E0,1.899340391E0,1.011587977E0,-6.995334625E-1
2.410560792E0,1.774312496E0,7.712998986E-1,-5.306036472E-1
2.420584792E0,1.562989950E0,5.247231126E-1,-2.904829383E-1
2.430607792E0,1.395443201E0,4.603581131E-1,-9.957323968E-2
2.440631792E0,1.361895919E0,4.661504924E-1,7.887852937E-2
2.450654792E0,1.400016665E0,2.929971516E-1,2.447040081E-1
2.460678792E0,1.411731362E0,1.102094799E-1,3.356663883E-1
2.470701792E0,1.400681973E0,-7.910382003E-2,3.682856262E-1
2.480724792E0,1.343317747E0,-1.565797031E-1,3.136149049E-1
2.490748792E0,1.316362977E0,-7.660012692E-2,1.682485193E-1
2.500771792E0,1.383113146E0,8.667241782E-2,-5.678939819E-2
2.510795792E0,1.483854294E0,3.082764447E-1,-3.071649969E-1
2.520818792E0,1.531586409E0,4.970817566E-1,-5.303434730E-1
2.530842792E0,1.516749978E0,5.205687284E-1,-6.884127259E-1
2.540865792E0,1.481920004E0,3.417156041E-1,-7.780499458E-1
2.550889792E0,1.407773256E0,5.716184154E-2,-8.350564241E-1
2.560912792E0,1.288373590E0,-2.461003065E-1,-8.136054873E-1
2.570936792E0,1.161042809E0,-3.638187349E-1,-7.997221351E-1
2.580959792E0,1.055729151E0,-2.950181067E-1,-8.264374137E-1
2.590983792E0,9.629796147E-1,-1.123179942E-1,-8.748740554E-1
2.601006792E0,8.841143250E-1,5.271969736E-2,-8.943870664E-1
2.611030792E0,8.289024830E-1,1.775765121E-1,-8.092840910E-1
2.621053792E0,8.101208210E-1,2.885243297E-1,-7.999646068E-1
2.631076792E0,8.530689478E-1,3.006766737E-1,-8.557435870E-1
2.641100792E0,9.398235083E-1,2.135729194E-1,-9.379950762E-1
2.651123792E0,1.026468158E0,1.329123881E-2,-9.594623446E-1
2.661147792E0,1.056094289E0,-3.053416014E-1,-9.082868099E-1
2.671170792E0,9.471072555E-1,-7.046138048E-1,-7.719763517E-1
2.681194792E0,6.555563211E-1,-1.009154320E0,-6.382648945E-1
2.691217792E0,3.221595883E-1,-9.945982695E-1,-5.106711388E-1
2.701241792E0,1.243874058E-1,-6.105200648E-1,-4.178527892E-1
2.711264792E0,6.307115406E-2,-2.811291218E-1,-4.166947305E-1
2.721288792E0,-1.111778766E-1,-3.031817079E-1,-4.988953173E-1
2.731311792E0,-4.558744133E-1,-2.612251341E-1,-5.880391598E-1
2.741335792E0,-7.182285786E-1,8.896215260E-2,-6.554397941E-1
2.751358792E0,-8.449250460E-1,6.254483461E-1,-5.107153654E-1
2.761382792E0,-9.400065541E-1,9.948709011E-1,-3.212749064E-1
2.771405792E0,-1.138001680E0,8.860220313E-1,-2.059393376E-1
2.781428792E0,-1.466108918E0,5.069210529E-1,-1.114615574E-1
