"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.000074417E0,-1.599873047E0,7.188052368E0,5.194198608E-1
2.010098417E0,-1.913321228E0,6.992109833E0,3.968247986E-1
2.020121417E0,-2.379152527E0,7.164551239E0,-5.478607178E-2
2.030145417E0,-2.312990112E0,7.378007355E0,-5.703140259E-1
2.040168417E0,-2.256258087E0,7.470514984E0,-5.608836365E-1
2.050192417E0,-1.643881531E0,7.184759216E0,-1.889071655E-1
2.060215417E0,-1.109193420E0,6.929539948E0,-9.116043091E-2
2.070239417E0,-1.132844238E0,6.444698181E0,2.625540161E-1
2.080263417E0,-1.245260468E0,5.793103180E0,5.507048035E-1
2.090286417E0,-1.680255890E0,5.033582611E0,5.912704468E-2
2.100310417E0,-2.392025757E0,4.309388580E0,-4.927752686E-1
2.110333417E0,-2.702929230E0,3.456611938E0,-1.255588989E0
2.120357417E0,-2.624941406E0,3.037333832E0,-1.953587494E0
2.130380417E0,-2.946323090E0,2.841091919E0,-1.294058990E0
2.140404417E0,-2.975063324E0,2.496957550E0,-7.229965210E-2
2.150427417E0,-2.858006744E0,2.351609802E0,1.028211823E0
2.160451417E0,-3.013683014E0,2.490520935E0,2.148931274E0
2.170475417E0,-3.351081390E0,2.984194336E0,3.550766144E0
2.180498417E0,-3.715124359E0,3.892655182E0,4.337979126E0
2.190522417E0,-3.603306885E0,5.190157013E0,5.622308350E0
2.200545417E0,-3.243604889E0,6.564898224E0,7.329657898E0
2.210569417E0,-2.223925323E0,8.605005798E0,8.909023590E0
2.220592417E0,-2.860551453E-1,1.372795258E1,9.489815826E0
2.230616417E0,1.659149780E0,2.386277710E1,1.339684113E1
2.240639417E0,4.321812744E0,3.257451096E1,2.182686081E1
2.250663417E0,2.415975952E0,3.416674988E1,1.543335617E1
2.260686417E0,-6.436614990E-2,2.729513947E1,4.674030304E0
2.270710417E0,2.564167786E0,1.451995560E1,9.871971130E-1
2.280734417E0,4.512815552E0,5.886658630E0,4.033212891E0
2.290757417E0,4.143383789E0,7.002438354E-1,5.505700836E0
2.300781417E0,4.324956207E0,-1.576671295E0,4.121080170E0
2.310804417E0,3.209176483E0,-9.569599915E-1,1.157842255E0
2.320828417E0,1.169967041E0,1.204395447E0,-3.186573486E0
2.330851417E0,-3.171903992E-1,4.477489014E0,-8.361013184E0
2.340875417E0,-1.936522980E0,9.625882874E0,-1.163545395E1
2.350898417E0,-4.367318115E0,1.523621613E1,-1.015907410E1
2.360922417E0,-7.716603241E0,2.443773148E1,3.597019958E0
2.370945417E0,-9.273964691E0,3.236359955E1,1.491827728E1
2.380969417E0,-1.113220047E1,2.326207626E1,3.143313446E0
2.390993417E0,-1.131916168E1,1.239796829E1,-3.789220276E0
2.401016417E0,-4.370910645E0,7.765701141E0,-3.280877380E0
2.411040417E0,2.860551453E-1,4.866529999E0,-3.085683289E0
2.421063417E0,1.004411316E0,2.615960083E0,-2.919977875E0
2.431087417E0,3.362008667E-1,9.189390564E-1,-2.210153961E0
2.441110417E0,-2.074685669E-1,-4.340972900E-2,-2.816393280E0
2.451134417E0,1.456471252E-1,1.168021088E0,-4.089046783E0
2.461157417E0,8.503816223E-1,3.686533813E0,-4.760400696E0
2.471181417E0,1.486259308E0,7.141050110E0,-3.458108826E0
2.481204417E0,2.405647430E0,1.094344299E1,-1.436412964E0
2.491228417E0,2.872526550E0,1.418869446E1,-1.963916016E-1
2.501252417E0,2.334694977E0,1.616159180E1,-7.708969116E-2
2.511275417E0,2.066901855E0,1.572225540E1,-2.604583740E-1
2.521299417E0,1.691482544E0,1.268447250E1,-8.036787415E-1
2.531322417E0,1.057550812E0,9.431586914E0,-1.412911835E0
2.541346417E0,-2.989283752E-1,7.496710510E0,-1.368603973E0
2.551369417E0,-1.640738068E0,6.446793823E0,-6.574328613E-1
2.561393417E0,-2.499801636E0,6.170169067E0,1.471440125E-1
2.571416417E0,-3.330873413E0,6.184239807E0,4.857398987E-1
2.581440417E0,-3.865112457E0,6.483766937E0,4.346960449E-1
2.591463417E0,-3.964356079E0,7.057523804E0,-1.396595764E-1
2.601487417E0,-3.913012848E0,8.024213562E0,-8.614585876E-1
2.611511417E0,-4.032763824E0,8.653804321E0,-1.214873657E0
2.621534417E0,-4.195026398E0,8.978778534E0,-9.192384338E-1
2.631558417E0,-3.651806030E0,9.249415741E0,1.004411316E-1
2.641581417E0,-3.046015778E0,9.493707733E0,6.806346130E-1
2.651605417E0,-2.261946259E0,9.589957581E0,2.885998535E-1
2.661628417E0,-1.062191162E0,9.429790649E0,-6.126759338E-1
2.671652417E0,1.204994202E-1,9.136251068E0,-1.547781372E0
2.681675417E0,7.262896729E-1,8.725654907E0,-2.186952209E0
2.691699417E0,6.170169067E-1,8.444240112E0,-2.247127075E0
2.701722417E0,4.540058899E-1,8.652756500E0,-1.788780212E0
2.711746417E0,1.519340515E-1,9.474248199E0,-1.176403656E0
2.721770417E0,-2.628533936E-1,1.082069824E1,-8.321195984E-1
2.731793417E0,-8.198451233E-1,1.207044937E1,-7.197033691E-1
2.741817417E0,-1.080453186E0,1.299118469E1,-2.404000854E-1
2.751840417E0,-8.964857483E-1,1.336854996E1,7.288343811E-1
2.761864417E0,-1.406624908E0,1.318967194E1,6.506968689E-1
2.771887417E0,-1.584904175E0,1.258567795E1,-4.282594299E-1
2.781911417E0,-1.056952057E0,1.242042160E1,-3.549119568E-1
2.791934417E0,-7.345225525E-1,1.202823715E1,1.283580780E0
2.801958417E0,-3.378474426E-1,1.204530167E1,1.472487946E0
2.811981417E0,1.384620667E0,1.271560776E1,-4.870870972E-1
2.822005417E0,2.200124817E0,1.297187485E1,-2.253713379E0
2.832029417E0,2.603984985E0,1.344923218E1,-2.167792053E0
2.842052417E0,2.855462036E0,1.467772751E1,-9.642947388E-1
2.852076417E0,2.246378632E0,1.572764420E1,-1.963916016E-1
2.862099417E0,1.136736145E0,1.563588501E1,-1.107696533E-1
2.872123417E0,-1.231938171E-1,1.420935150E1,-5.420228577E-1
2.882146417E0,-1.096320190E0,1.256651779E1,2.544708252E-3
2.892169958E0,-1.609602814E0,1.131482071E1,1.357676697E0
2.902192958E0,-2.840792542E0,1.075857742E1,2.397115173E0
2.912216958E0,-4.657714233E0,1.080333435E1,2.623444519E0
2.922239958E0,-6.057603149E0,1.144265488E1,1.550176392E0
2.932263958E0,-4.382736053E0,1.257654694E1,-1.466051331E0
2.942287958E0,-2.212848358E0,1.360565689E1,-4.601580963E0
2.952310958E0,-1.495240631E0,1.419153854E1,-5.613177338E0
2.962334958E0,-1.771865387E0,1.428120209E1,-4.646487579E0
2.972357958E0,-1.306034088E0,1.365265915E1,-2.736908569E0
2.982381958E0,-1.606159973E-1,1.248089584E1,-1.060245209E0
2.992404958E0,7.926017761E-1,1.177945450E1,-3.206332397E-1
3.002428958E0,6.703060913E-1,1.202539307E1,3.646417236E-1
3.012451958E0,1.092727661E-2,1.222417969E1,6.631210327E-1
3.022475958E0,-9.125024414E-1,1.222193436E1,6.634204102E-1
3.032498958E0,-1.262624359E0,1.136541550E1,4.445755005E-2
3.042522958E0,-1.663790131E0,1.013033386E1,-3.336561584E-1
3.052546958E0,-2.255210266E0,9.018595734E0,-9.274713135E-1
3.062569958E0,-2.617606659E0,8.151748352E0,-1.465153198E0
3.072593958E0,-2.524949341E0,7.665409698E0,-1.781744843E0
3.082616958E0,-2.005679169E0,7.493417358E0,-1.708696747E0
3.092640958E0,-1.532363434E0,7.209607544E0,-1.470991058E0
3.102663958E0,-1.624122620E0,6.917714539E0,-1.383273468E0
3.112687958E0,-1.950893097E0,6.755302277E0,-1.311422882E0
3.122710958E0,-2.353106689E0,6.821764069E0,-1.329684906E0
3.132734958E0,-2.954106903E0,6.869215393E0,-1.464105377E0
3.142757958E0,-2.829116821E0,6.576873322E0,-1.236279144E0
3.152781958E0,-2.456242218E0,6.339467010E0,-8.095166016E-1
3.162805958E0,-2.226170654E0,5.936804352E0,-7.020401001E-2
3.172828958E0,-2.324067078E0,5.207520905E0,7.578739929E-1
3.182852958E0,-2.511477356E0,4.960684204E0,1.101559296E0
3.192875958E0,-2.905757446E0,4.299359436E0,7.387138367E-1
3.202899958E0,-3.460054779E0,3.351979523E0,-3.968247986E-1
3.212922958E0,-3.597918091E0,2.827769623E0,-1.079704742E0
3.222946958E0,-3.924688568E0,2.373015289E0,-1.085991669E0
3.232969958E0,-3.487447815E0,1.928439789E0,-5.954617310E-1
3.242993958E0,-3.072959747E0,1.879641266E0,1.089733887E-1
3.253016958E0,-3.454516296E0,2.126927032E0,1.013991394E0
3.263040958E0,-4.218228149E0,2.687660980E0,2.433938599E0
3.273064958E0,-4.757556610E0,3.934118958E0,4.059707794E0
3.283087958E0,-4.793481903E0,6.064937897E0,5.862259369E0
3.293111958E0,-4.032314758E0,8.760083313E0,8.075856171E0
3.303134958E0,-2.700833588E0,1.178454391E1,1.058853104E1
3.313158958E0,-1.498384094E0,1.516631149E1,1.232671646E1
3.323181958E0,-7.616162109E-1,1.955787918E1,1.443987213E1
3.333205958E0,1.045575714E0,2.338062973E1,1.913770294E1
3.343228958E0,1.653162231E0,2.424822556E1,1.734877304E1
3.353252958E0,1.221160583E0,2.082993393E1,7.680677948E0
3.363275958E0,1.799707489E0,1.522349258E1,-7.137158203E-1
3.373299958E0,2.367327118E0,1.032762360E1,-3.212319946E-1
3.383323958E0,2.556234283E0,6.466253357E0,5.453309784E0
3.393346958E0,3.061134338E0,3.390449524E0,8.043373718E0
3.403370958E0,3.833228760E0,1.868414612E0,5.150190125E0
3.413393958E0,2.758164368E0,2.546504517E0,9.621990967E-1
3.423417958E0,8.898994446E-1,3.646417236E0,-3.150199127E0
3.433440958E0,-7.340734863E-1,5.871989136E0,-7.758965149E0
3.443464958E0,-2.687660980E0,9.119485931E0,-1.086770050E1
3.453487958E0,-4.562362518E0,1.283820282E1,-9.643995209E0
3.463511958E0,-6.112389221E0,1.782313660E1,-4.664150848E0
3.473534958E0,-8.549770660E0,2.509636185E1,1.067639832E1
3.483558958E0,-1.022164398E1,2.726370483E1,1.731524277E1
3.493582958E0,-1.150702103E1,1.778975601E1,1.037492523E0
3.503605958E0,-9.933044128E0,1.045530807E1,-5.789660339E0
3.513629958E0,-3.689377899E0,6.410120087E0,-4.828209686E0
3.523652958E0,-9.123527527E-1,3.326682129E0,-2.342029724E0
3.533676958E0,2.387535095E-1,1.565294952E0,-1.694326630E0
3.543699958E0,-5.457650757E-1,1.170416107E0,-2.293979645E0
3.553723958E0,-7.478448486E-1,1.724114685E0,-3.464994507E0
3.563746958E0,3.918850708E-1,3.962859192E0,-4.730163574E0
3.573770958E0,2.165696411E0,7.631130981E0,-6.304290161E0
3.583793958E0,3.544628906E0,1.090557175E1,-6.588249664E0
3.593817958E0,3.209326172E0,1.333307373E1,-4.478087769E0
3.603840958E0,1.917512512E0,1.464584381E1,-1.428629150E0
3.613864958E0,8.614585876E-1,1.430350571E1,1.234931946E-1
3.623888958E0,4.370910645E-1,1.224543549E1,-5.553451538E-2
3.633911958E0,1.109193420E-1,9.790540466E0,-3.107537842E-1
3.643935958E0,-7.171586609E-1,8.201594696E0,-3.864962769E-1
3.653958958E0,-1.889520721E0,7.497908020E0,1.332229614E-2
3.663982958E0,-2.801873474E0,7.015161896E0,7.677534485E-1
3.674005958E0,-3.045417023E0,6.714137878E0,1.232985992E0
3.684029958E0,-2.807262268E0,6.682852936E0,9.380992126E-1
3.694052958E0,-2.996468811E0,6.950646057E0,1.378633118E-1
3.704076958E0,-2.955005035E0,7.495213623E0,-4.944218445E-1
3.714099958E0,-2.603835297E0,8.203989716E0,-6.697073364E-1
3.724123958E0,-2.370470581E0,8.840466156E0,-3.370989990E-1
3.734147958E0,-2.037562866E0,9.044791260E0,-1.372645569E-1
3.744170958E0,-1.370250549E0,9.074429626E0,-4.824467468E-1
3.754194958E0,-7.478448486E-1,9.118587799E0,-7.816744995E-1
3.764217958E0,-2.432441711E-1,9.243278503E0,-8.205935669E-1
3.774241958E0,1.353186035E-1,9.222022705E0,-7.822732544E-1
3.784264958E0,2.001338196E-1,8.982520752E0,-7.622149658E-1
3.794288958E0,2.377056885E-1,8.710835724E0,-9.003776550E-1
3.804311958E0,4.409829712E-1,8.577912140E0,-1.277144165E0
3.814335958E0,5.804928589E-1,8.600964203E0,-1.529818726E0
3.824358958E0,3.303630066E-1,8.985364838E0,-1.553768921E0
3.834382958E0,2.769241333E-2,9.969268799E0,-1.109941864E0
3.844406958E0,-2.764750671E-1,1.101888611E1,-1.830693054E-1
3.854429958E0,-5.589376831E-1,1.165715881E1,4.842430115E-1
3.864453958E0,-4.513114929E-1,1.181822388E1,1.266366577E-1
3.874476958E0,-1.440005493E-1,1.172107590E1,-8.175997925E-1
3.884500958E0,2.395019531E-2,1.182091827E1,-1.675016785E0
3.894523583E0,-1.374142456E-1,1.212927704E1,-1.460063782E0
3.904547583E0,-5.358856201E-1,1.227477448E1,-6.737489319E-1
3.914570583E0,-4.116439819E-1,1.222852066E1,-1.431473236E0
3.924594583E0,3.694317627E-1,1.229767685E1,-2.330354004E0
3.934617583E0,6.619235229E-1,1.284793259E1,-1.704355774E0
3.944641583E0,3.707789612E-1,1.385369110E1,-1.320254517E-1
3.954665583E0,-1.781295776E-2,1.501228180E1,1.366658020E0
3.964688583E0,-8.981323242E-3,1.576102478E1,1.150657196E0
3.974712583E0,3.017724609E-1,1.564157318E1,-2.103126526E-1
3.984735583E0,-6.884184265E-1,1.416743866E1,-6.203100586E-1
3.994759583E0,-1.471140747E0,1.253493347E1,-1.401086426E-1
4.004782583E0,-8.587641907E-1,1.144909149E1,-2.228865051E-1
4.014806583E0,-4.769082642E-1,1.046653473E1,-3.719764709E-1
4.024829583E0,-1.219963074E-1,9.770931244E0,-2.395019531E-2
4.034853583E0,-6.539900208E-1,9.782756653E0,1.524729309E0
