"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.830651667E0,1.035071135E0,-3.407817602E0,-4.362279475E-1
3.840676667E0,1.751177549E0,-1.711184502E0,1.485068798E-1
3.850702667E0,1.604174018E0,-1.828192025E-1,5.047407746E-1
3.860728667E0,1.049773693E0,6.460718513E-1,4.324436784E-1
3.870754667E0,4.500910342E-1,1.280221581E0,3.896270692E-2
3.880780667E0,-2.155798301E-2,1.764410377E0,-3.921016157E-1
3.890806667E0,-3.049551547E-1,2.200893879E0,-7.347248793E-1
3.900831667E0,-5.493582487E-1,2.180417061E0,-9.790097475E-1
3.910857667E0,-7.632889152E-1,1.287032008E0,-1.385518909E0
3.920883667E0,-1.308770895E0,4.307109118E-1,-1.536235452E0
3.930909667E0,-1.647642255E0,-1.957544237E-1,-1.386096835E0
3.940935667E0,-1.373944998E0,-5.170990527E-2,-1.283672452E0
3.950961667E0,-8.695348501E-1,8.599469066E-1,-1.082281947E0
3.960986667E0,-6.415296197E-1,1.891041160E0,-6.162111759E-1
