"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.704758167E0,3.851640472E0,9.715696106E0,3.731590118E0
1.714784167E0,1.040037231E0,6.520141296E0,7.259902954E-2
1.724810792E0,-3.438948669E0,3.918850708E0,-2.512824554E0
1.734836792E0,-6.541846161E0,-4.279600525E-1,-5.674549713E0
1.744862792E0,-7.347021790E0,-4.513114929E0,-5.177882538E0
1.754888792E0,-7.718399506E0,-7.367379456E0,-3.984863434E0
1.764914792E0,-7.809260559E0,-1.079989151E1,-4.875211945E0
1.774940792E0,-5.766907654E0,-1.383991974E1,-6.540798340E0
1.784966792E0,-6.169420624E0,-1.555999283E1,-5.374423828E0
1.794993792E0,-6.743925934E0,-1.587897949E1,-2.173629913E0
1.805019792E0,-6.333030396E0,-1.179187866E1,9.912387085E-1
1.815045792E0,-5.225483551E0,-6.891369324E0,2.427352295E0
1.825071792E0,-3.641926575E0,-3.082240448E0,3.144810333E0
1.835097792E0,-1.621128845E0,3.347039795E-1,3.426973572E0
1.845123792E0,2.062710571E-1,3.227438507E0,4.127217407E0
1.855149792E0,1.394500122E0,5.525010681E0,5.173391876E0
1.865175792E0,2.715353394E0,7.641160126E0,4.277654572E0
1.875201792E0,4.234544220E0,1.003318588E1,1.681902466E0
1.885227792E0,4.517006836E0,1.239407639E1,-1.290017395E0
1.895253792E0,4.155807953E0,1.222956848E1,-5.783523102E0
1.905279792E0,2.872676239E0,9.887239380E0,-1.126257935E1
1.915305792E0,-1.499282227E0,8.852740631E0,-1.210502747E1
1.925331792E0,-7.968229980E0,1.397538803E1,-6.462960205E0
1.935357792E0,-1.150208130E1,3.302043365E1,-5.001100159E-1
1.945383792E0,-1.294657745E1,4.697980499E1,-2.843786316E0
1.955409792E0,-1.332454147E1,2.512390457E1,1.741628265E0
1.965435792E0,-9.488768005E0,7.142846375E0,1.391790756E1
1.975461792E0,-5.957760773E0,1.919458466E0,3.632945251E0
1.985487792E0,-4.170926514E0,-5.204676819E-1,-8.982969818E0
1.995513792E0,-1.815574493E0,-1.442400513E0,-9.844129028E0
2.005539792E0,7.999365234E-1,6.322851562E-1,-6.783144379E0
2.015565792E0,2.442470856E0,5.375621338E0,-3.736080780E0
2.025591792E0,-1.442999268E-1,1.246098724E1,1.747466125E0
2.035617792E0,-3.542533264E0,2.201067856E1,8.149353333E0
2.045643792E0,-6.005960541E0,2.905981979E1,-1.848506012E0
2.055669792E0,-9.867630157E0,3.300306976E1,-5.455255737E0
2.065695792E0,-9.637708282E0,3.574476837E1,1.220412140E0
2.075721792E0,-4.123624878E0,3.255609924E1,9.548793182E0
2.085747792E0,2.188299408E0,2.604104736E1,8.113278351E0
2.095773792E0,6.394851837E0,2.028551605E1,6.522985382E0
2.105799792E0,6.899452515E0,1.531884430E1,8.103847961E0
2.115825792E0,9.722282410E-1,1.137873779E1,8.463549957E0
2.125851792E0,-3.364253998E0,9.381740570E0,5.420228577E0
2.135877792E0,-2.375260620E0,7.194638672E0,2.415826263E0
2.145903792E0,-7.855664063E-1,5.417683868E0,5.971083069E-1
2.155929792E0,8.394543457E-1,3.241658936E0,1.317260742E-2
2.165956792E0,1.660347290E0,6.271957397E-1,2.206411743E-1
2.175982792E0,2.223625946E0,-8.399034119E-1,3.589535522E-1
2.186008792E0,3.866459656E0,-3.665876770E-1,9.017248535E-1
2.196034792E0,5.366041260E0,1.318458252E0,1.605860596E0
2.206060792E0,7.092550964E0,2.606829071E0,2.483784943E0
2.216086792E0,7.460485840E0,2.782413940E0,2.145638123E0
2.226112792E0,4.994813232E0,2.631378021E0,8.943901062E-1
2.236138792E0,1.452729034E0,3.228785706E0,2.191742249E0
2.246164792E0,-3.504212952E-1,2.681074677E0,3.498375092E0
2.256190792E0,-1.516795807E0,1.152154083E0,1.432521057E0
2.266216792E0,-1.707349548E0,5.673202515E-1,-4.385879517E-1
2.276242792E0,-1.304537201E0,8.861572266E-2,-8.472381592E-1
2.286268792E0,-2.173180847E0,1.375639343E-1,-1.279539185E0
2.296294792E0,-1.618135071E0,6.456074524E-1,-2.390379181E0
2.306320792E0,-1.237776031E0,3.210673370E0,-4.957241364E0
2.316346792E0,-2.146985321E0,8.037984924E0,-6.242319031E0
2.326372792E0,-2.074236603E0,1.487636444E1,-2.388732605E0
2.336398792E0,-1.263821869E0,2.496373764E1,-2.502795410E-1
2.346424792E0,-2.223925323E0,3.690425720E1,3.525618439E0
2.356450792E0,-9.007369080E0,3.866474625E1,7.523055725E0
2.366476792E0,-1.218735626E1,3.570614868E1,2.315385132E0
2.376502792E0,-9.148226166E0,3.786495941E1,-2.745291138E-1
2.386528792E0,-7.836803284E0,4.019800781E1,-1.959425354E0
2.396554792E0,-1.197869019E1,3.274904800E1,-2.203417969E-1
2.406580792E0,-1.997251694E1,2.084999222E1,6.655609589E0
2.416606792E0,-2.256931686E1,1.434182602E1,9.700577545E0
2.426632792E0,-6.810238037E0,1.543111084E1,6.204148407E0
2.436658792E0,7.667505341E0,1.808045151E1,1.673220520E0
2.446684792E0,1.057745407E1,1.636322250E1,-2.785557404E0
2.456710792E0,8.125403137E0,1.350297043E1,-5.865702209E0
2.466736792E0,2.144141235E0,9.783954163E0,-5.379962311E0
2.476762792E0,-2.494861908E0,6.436465302E0,-4.222569122E0
2.486788792E0,-5.213508453E0,2.669398956E0,-4.477788391E0
2.496815792E0,-8.044271851E0,-1.344204712E0,-2.691103821E0
2.506841792E0,-7.929460602E0,-4.410129089E0,-6.192622375E-1
2.516867792E0,-6.101761322E0,-7.237599335E0,-1.800755310E-1
2.526893792E0,-5.483097839E0,-9.952353973E0,-3.622467041E-1
2.536919792E0,-5.540428619E0,-1.365819763E1,-2.367776184E0
2.546945792E0,-5.482798462E0,-1.604902588E1,-5.151088257E0
2.556971792E0,-5.142406311E0,-1.725746292E1,-5.293292542E0
2.566997792E0,-3.503464508E0,-1.600172424E1,-1.423390045E0
2.577023792E0,-2.329156494E0,-1.218136871E1,2.177521820E0
2.587049792E0,-2.131118317E0,-7.212152252E0,4.281845856E0
2.597075792E0,-2.351011047E0,-2.851869507E0,6.412814484E0
2.607101792E0,-1.719773712E0,1.395098877E-1,8.387508087E0
2.617127792E0,-8.686436462E-1,3.424279175E0,7.957153015E0
2.627153792E0,-7.135661316E-1,7.626191254E0,5.105732574E0
2.637179792E0,5.843847656E-1,1.153441406E1,2.958896942E0
2.647205792E0,1.592987366E0,1.803509583E1,2.772833862E0
2.657231792E0,2.504591675E0,2.468816071E1,2.568059692E0
2.667257792E0,6.543792114E0,2.561383575E1,-6.653663635E0
2.677283792E0,1.021850052E1,1.381776581E1,-2.010963181E1
2.687309792E0,7.928113403E0,3.938459930E0,-2.058713882E1
2.697335792E0,2.567460938E0,7.339237976E-1,-1.662143555E1
2.707361792E0,-3.014730835E0,5.032834167E0,-1.340477463E1
2.717387792E0,-1.221579712E1,2.378224457E1,2.365186569E1
2.727412917E0,-2.180770065E1,4.277400101E1,2.902284668E1
2.737438917E0,-2.198403397E1,2.590617783E1,-2.625091095E1
2.747464917E0,-2.092229187E1,9.578730927E0,-1.862157623E1
2.757490917E0,-1.430365540E1,2.714155884E0,-9.415121155E0
2.767516917E0,-8.005652161E0,-5.882766724E-1,-1.060544586E0
2.777542917E0,-2.004331970E0,-1.245410156E-1,7.366631012E0
2.787568917E0,-3.409909058E-1,6.704707489E0,1.190025330E0
2.797594917E0,-1.844165039E-1,1.652413788E1,-2.925216980E0
2.807620917E0,-2.798280945E0,2.570918747E1,-1.150612289E1
2.817646917E0,-5.768404541E0,3.335034760E1,-1.131392258E1
2.827672917E0,-4.715494080E0,3.672448105E1,1.433209625E1
2.837698917E0,-4.178410950E0,3.517759781E1,1.161105469E1
2.847725917E0,-1.494342499E0,2.988909531E1,4.360582123E0
2.857751917E0,-2.363285522E0,2.293380890E1,1.277727951E1
2.867777917E0,-5.919141083E0,1.685869217E1,9.046138458E0
2.877803917E0,-5.731581116E0,1.025277924E1,4.855602722E0
2.887829917E0,-5.330265656E0,5.722001038E0,2.553390198E0
2.897855917E0,-4.311633911E0,2.563119965E0,1.263821869E0
2.907881917E0,-2.865191803E0,2.357597351E-1,2.877017212E0
2.917907917E0,-1.489402771E0,-2.519410858E0,4.506977692E0
2.927933917E0,7.508386230E-1,-3.330873413E0,1.942809906E0
2.937959917E0,1.942211151E0,1.112187195E0,1.924996948E-1
2.947985917E0,2.887046356E0,4.123774567E0,1.186881866E0
2.958011917E0,2.353705444E0,5.232219543E0,6.233038330E-1
2.968037917E0,1.117575989E0,4.943769379E0,1.093027039E0
2.978063917E0,-2.098635864E-1,3.322790222E0,6.406677246E-2
2.988089917E0,-1.366658020E-1,1.784888306E0,-6.533912659E-1
2.998115917E0,-1.785786438E-1,1.432970123E0,-1.252146149E0
3.008141917E0,-7.945477295E-1,1.370549927E0,-1.303040314E0
3.018167917E0,-9.141490173E-1,4.644841003E-1,-2.953358459E-1
3.028193917E0,-1.443747711E0,5.029541016E-2,6.574328613E-1
3.038219917E0,-2.788401489E0,-9.101074219E-2,1.607656860E0
3.048245917E0,-3.635939026E0,7.417076111E-1,2.365530853E0
3.058271917E0,-2.852917328E0,2.852468262E0,2.420466614E0
3.068297917E0,-2.767594757E0,5.937403107E0,1.234632568E0
3.078323917E0,-3.575315094E0,1.043300446E1,-1.375938721E0
3.088349917E0,-1.964215393E0,1.536030807E1,-2.775528259E0
3.098375917E0,5.926176453E-1,2.101360199E1,-4.478087769E0
3.108401917E0,-6.111790466E-1,2.843187561E1,1.472937012E-1
3.118427917E0,-5.045557709E0,3.063574265E1,6.716383209E0
3.128453917E0,-8.629405060E0,2.699800735E1,4.848717041E0
3.138479917E0,-1.038989410E1,2.745874924E1,3.340603180E0
3.148505917E0,-1.055589890E1,3.127895508E1,2.634371796E0
3.158531917E0,-1.102367615E1,3.291385529E1,6.707551575E-1
3.168557917E0,-1.281649796E1,2.891222672E1,1.036893768E0
3.178583917E0,-1.353395599E1,2.244133301E1,3.292253723E0
3.188609917E0,-6.079457703E0,2.077125595E1,5.121599579E0
3.198635917E0,4.022135925E-1,2.072560089E1,4.746928711E0
