"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.586833417E0,1.220262451E0,1.563798065E0,7.155120850E-2
3.596857417E0,1.134041748E0,1.328786774E0,-1.979633331E0
3.606880417E0,4.105961609E-1,1.833686829E0,-2.049987030E0
3.616903417E0,-5.394781494E-1,3.026556244E0,-3.592529297E-2
3.626927417E0,-1.976190491E0,5.967789917E0,4.079466705E0
3.636950417E0,-3.143463135E0,1.224259140E1,7.615862732E0
3.646974417E0,-3.910168762E0,1.654928558E1,-7.764353943E-1
3.656997417E0,-5.369035034E0,2.209704895E1,-4.612059174E0
3.667020417E0,-6.138135681E0,2.752835449E1,1.835333405E0
3.677044417E0,-5.695057068E0,2.981245468E1,6.661148071E0
3.687067417E0,-3.192860413E0,3.249203247E1,7.359745331E0
3.697090417E0,7.390132141E-1,3.705080246E1,3.606001282E0
3.707114417E0,4.388573914E0,3.905064377E1,5.990841980E0
3.717137417E0,8.895850983E0,4.122083084E1,1.053958282E1
3.727160417E0,6.335275726E0,4.181195160E1,8.947792969E0
3.737184417E0,-1.017883301E0,3.565300919E1,4.721182251E0
3.747207417E0,-6.414161682E0,2.833068604E1,2.122436371E0
3.757230417E0,-6.297853546E0,2.640718597E1,2.090702362E0
3.767254417E0,-6.086343384E0,2.837155106E1,2.579136658E0
3.777277417E0,-7.509134674E0,2.903092987E1,2.858755188E0
3.787301417E0,-9.742041321E0,2.755844193E1,2.163451080E0
3.797324417E0,-1.360221405E1,2.242726227E1,-5.432203674E-1
3.807347417E0,-1.417911438E1,1.456591003E1,-2.731819153E-1
3.817371417E0,-2.908601532E0,1.210817093E1,3.995191956E-1
3.827394417E0,2.810256042E0,1.019395157E1,-7.214996338E-1
3.837417417E0,4.264631653E0,7.198081512E0,-6.616241455E-2
3.847441417E0,6.537505188E0,4.159999237E0,1.240919495E0
3.857464417E0,7.600145416E0,8.487350464E-1,1.075064392E0
3.867487417E0,5.318140869E0,-1.254690857E0,-7.455995178E-1
3.877511417E0,2.451751556E0,-1.761686554E0,-8.710386658E-1
3.887534417E0,9.782157898E-1,-1.735191650E0,-3.083587646E-2
3.897558417E0,1.342707825E-1,-7.544311523E-1,3.427871704E-2
3.907581417E0,-9.204359436E-1,3.025209045E-1,-9.475296021E-2
3.917604417E0,-2.608026581E0,1.408720551E0,2.648442535E0
3.927628417E0,-3.087629242E0,2.684816895E0,6.620582428E0
3.937651417E0,-2.246378632E0,2.394720154E0,7.523654480E0
3.947674417E0,-9.250762939E-1,1.386267242E0,4.684209137E0
3.957698417E0,9.463320923E-1,7.059320068E-1,1.309476929E0
3.967721417E0,2.627635803E0,-8.921447754E-2,-1.475332031E0
3.977744417E0,3.794160004E0,-8.358618164E-1,-3.361110535E0
3.987768417E0,3.816463623E0,-1.784289551E0,-3.986210632E0
3.997791417E0,2.274370422E0,-2.003882904E0,-3.727099457E0
4.007814417E0,1.033750305E0,-1.606010284E0,-2.746189270E0
4.017838417E0,3.614982605E-1,-1.404229889E0,-1.322200470E0
4.027861417E0,-7.334747314E-3,-1.143621826E0,-1.999841309E-1
