"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.240312542E0,1.010672096E-2,2.171399593E0,7.887189388E-1
2.250336542E0,1.043579262E-2,2.179237604E0,7.902671695E-1
2.260359542E0,1.210133359E-2,2.184154034E0,7.908956409E-1
2.270383542E0,1.750553213E-2,2.190287352E0,7.944026589E-1
2.280407542E0,2.102862857E-2,2.196578741E0,7.959135175E-1
2.290431542E0,2.458667755E-2,2.200660706E0,7.952075601E-1
2.300455542E0,2.439253405E-2,2.208501816E0,7.985298634E-1
2.310478542E0,2.065571770E-2,2.213907003E0,8.010985851E-1
2.320502542E0,1.685991511E-2,2.223784447E0,8.040680289E-1
2.330526542E0,1.255866047E-2,2.233428240E0,8.093746901E-1
2.340550542E0,9.614002891E-3,2.242531300E0,8.132855296E-1
2.350574542E0,6.427264772E-3,2.253746271E0,8.168621659E-1
2.360597542E0,4.932964686E-3,2.261572838E0,8.232827783E-1
2.370621542E0,4.985245410E-3,2.271667719E0,8.250839114E-1
2.380645542E0,9.169603698E-3,2.282534361E0,8.286285996E-1
2.390669542E0,1.446786895E-2,2.290000677E0,8.309235573E-1
2.400693542E0,1.682662964E-2,2.297757387E0,8.342612982E-1
2.410716542E0,1.974401809E-2,2.307137251E0,8.338016272E-1
2.420740542E0,2.030434646E-2,2.315146446E0,8.374674320E-1
2.430764542E0,2.261865325E-2,2.324527979E0,8.392964602E-1
2.440788542E0,2.028252743E-2,2.334067106E0,8.424301744E-1
2.450812542E0,1.825399883E-2,2.347069025E0,8.467381001E-1
2.460835542E0,1.489441935E-2,2.356505156E0,8.528463244E-1
2.470859542E0,9.558908641E-3,2.372560024E0,8.588972092E-1
2.480883542E0,5.998528097E-3,2.385114193E0,8.634786606E-1
2.490907542E0,6.047348492E-3,2.396698236E0,8.708195090E-1
2.500930542E0,7.429262623E-3,2.408644915E0,8.761527538E-1
2.510954542E0,8.174731396E-3,2.421384811E0,8.806028962E-1
2.520978542E0,1.328480523E-2,2.431379080E0,8.848868608E-1
2.531002542E0,1.903255470E-2,2.441161633E0,8.898066282E-1
2.541026542E0,2.063204907E-2,2.450000525E0,8.934692740E-1
2.551049542E0,2.458624355E-2,2.458837032E0,8.955942392E-1
2.561073542E0,2.598493733E-2,2.471948624E0,8.972024918E-1
2.571097542E0,2.328725532E-2,2.484739542E0,8.990108371E-1
2.581121542E0,2.024459280E-2,2.499035120E0,9.013395309E-1
2.591145542E0,1.644589193E-2,2.513674498E0,9.075692296E-1
2.601168542E0,1.519287471E-2,2.529020548E0,9.103183746E-1
2.611192542E0,1.264596265E-2,2.542115450E0,9.161863327E-1
2.621216542E0,1.224648859E-2,2.553169966E0,9.254991412E-1
2.631240542E0,1.618448645E-2,2.561389923E0,9.298525453E-1
2.641264542E0,1.990066282E-2,2.570483923E0,9.343503714E-1
2.651287542E0,2.242353000E-2,2.576703787E0,9.375888705E-1
2.661311542E0,2.403927036E-2,2.583695412E0,9.368655682E-1
2.671335542E0,2.337209322E-2,2.589168072E0,9.393784404E-1
2.681359542E0,2.451219223E-2,2.595438004E0,9.373192787E-1
2.691383542E0,2.383375354E-2,2.603360891E0,9.383678436E-1
2.701406542E0,2.197060734E-2,2.609592915E0,9.364410639E-1
2.711430542E0,2.276100405E-2,2.614027500E0,9.380657673E-1
2.721454542E0,1.969943382E-2,2.616914272E0,9.386242628E-1
2.731478542E0,1.863534376E-2,2.617417097E0,9.409051538E-1
2.741502542E0,1.602278277E-2,2.616784573E0,9.404332638E-1
2.751525542E0,1.348654460E-2,2.615157127E0,9.435871840E-1
2.761549542E0,1.651056483E-2,2.611152172E0,9.430547953E-1
2.771573542E0,1.729251072E-2,2.604371309E0,9.408802986E-1
2.781597542E0,1.803366840E-2,2.598691702E0,9.397194386E-1
2.791621542E0,1.829948835E-2,2.591351509E0,9.398736954E-1
2.801644542E0,1.988992654E-2,2.582757950E0,9.358576536E-1
2.811668542E0,1.946165599E-2,2.577106714E0,9.354458451E-1
2.821692750E0,1.835511252E-2,2.572402239E0,9.349182844E-1
2.831716750E0,1.782209799E-2,2.570397854E0,9.360536933E-1
2.841739750E0,1.391284447E-2,2.569098234E0,9.340480566E-1
2.851763750E0,1.058194507E-2,2.573545456E0,9.345577955E-1
2.861787750E0,6.050043739E-3,2.576234341E0,9.393629432E-1
2.871811750E0,2.862474183E-3,2.584101439E0,9.408172369E-1
2.881835750E0,3.485387424E-3,2.587895155E0,9.408379793E-1
2.891858750E0,7.197483443E-3,2.593264818E0,9.411798716E-1
2.901882750E0,1.034081262E-2,2.596800089E0,9.441140890E-1
2.911906750E0,1.118180621E-2,2.600763559E0,9.400901198E-1
2.921930750E0,1.594007574E-2,2.598234892E0,9.394810200E-1
2.931954750E0,2.301900089E-2,2.598170996E0,9.363501072E-1
2.941977750E0,2.804358676E-2,2.596795797E0,9.339332581E-1
