"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.045942458E0,-1.222730279E0,1.776370168E0,1.840193510E0
2.055966458E0,-1.092549920E0,1.946462750E0,1.594161391E0
2.065990458E0,-8.693332672E-1,2.470183372E0,1.440618753E0
2.076014458E0,-7.056740522E-1,3.039870024E0,1.332628131E0
2.086038458E0,-6.160926223E-1,3.501341581E0,1.256980658E0
2.096063458E0,-5.163785815E-1,3.954298496E0,1.205444694E0
2.106087458E0,-4.148688316E-1,4.101314545E0,1.110138297E0
2.116111458E0,-3.142620623E-1,3.828936338E0,9.449594617E-1
2.126135458E0,-1.433988959E-1,3.215096235E0,7.708154321E-1
2.136159458E0,8.304063231E-2,2.293032885E0,5.849581957E-1
2.146184458E0,4.287811518E-1,1.258395195E0,3.670822978E-1
2.156208458E0,8.562614322E-1,3.153833747E-1,1.080201045E-1
2.166232458E0,1.244000554E0,-2.022235692E-1,-2.506540716E-1
2.176256458E0,1.558922529E0,-2.941337824E-1,-7.765567303E-1
2.186280458E0,1.934408188E0,-1.469470114E-1,-1.282078743E0
2.196305458E0,2.402601242E0,2.284329981E-1,-1.630761981E0
2.206329458E0,2.731885910E0,6.755806804E-1,-1.835024357E0
2.216353458E0,2.624300003E0,1.495705485E0,-2.250822306E0
2.226377458E0,1.513892055E0,2.224676132E0,-2.854432821E0
2.236401458E0,-5.619251728E-1,1.250266075E0,-2.146677256E0
2.246426458E0,-6.238146424E-1,-1.764026642E0,-1.932108849E-1
2.256450458E0,3.165470362E-1,-3.971234322E0,1.427771688E0
2.266474458E0,5.324833393E-1,-3.644288540E0,2.154382229E0
2.276498458E0,4.068109766E-2,-3.090874255E-1,2.001107454E0
2.286522458E0,-7.791683674E-1,3.193458557E0,1.467732310E0
2.296546458E0,-1.257023096E0,3.177544832E0,9.388143420E-1
2.306571458E0,-8.510851860E-1,1.039300561E0,4.435159266E-1
2.316595458E0,2.150205523E-1,-9.786522388E-1,8.023757488E-2
2.326619458E0,1.520089984E0,-2.132214308E0,-3.488403559E-1
2.336643458E0,2.655502796E0,-2.879765987E0,-1.149608731E0
2.346667458E0,3.084747314E0,-2.831135035E0,-1.998469591E0
2.356692458E0,1.844816566E0,7.231319547E-1,-2.865643501E0
2.366716458E0,-1.970158815E-1,4.977763176E0,-3.796144485E0
2.376740458E0,-1.481009007E0,3.288830757E0,-4.148413181E0
2.386764458E0,-1.590410352E0,1.260171682E-1,-2.816764593E0
2.396788458E0,-5.324805975E-1,-1.715936065E0,-7.905128002E-1
2.406813458E0,7.154770494E-1,-2.622554064E0,2.337174714E-1
2.416837458E0,1.459380507E0,-2.360273123E0,3.033578098E-1
2.426861458E0,1.786553979E0,-2.065748692E0,-9.516601264E-2
2.436885458E0,1.940813303E0,-2.212556124E0,-6.568035483E-1
2.446909458E0,1.898396611E0,-2.425439119E0,-1.191047430E0
2.456934458E0,1.636341810E0,-2.307376623E0,-1.609112859E0
2.466958458E0,1.487204790E0,-2.171673059E0,-1.956339598E0
2.476982458E0,1.449566126E0,-2.258828878E0,-2.338522673E0
2.487006458E0,1.316698313E0,-2.255121708E0,-2.619588614E0
2.497030458E0,1.180015564E0,-1.771229982E0,-2.506828547E0
2.507055458E0,1.161759257E0,-7.989093065E-1,-1.983146429E0
2.517079458E0,1.395683408E0,-7.989902049E-3,-1.462333560E0
