"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.916077125E0,1.224453735E-1,2.649490356E-1,9.729168091E0
1.926101125E0,1.269360352E-1,2.478845215E-1,9.744136963E0
1.936125125E0,1.308279419E-1,2.423460388E-1,9.739197235E0
1.946149125E0,1.327738953E-1,2.312690735E-1,9.731712799E0
1.956173125E0,1.240919495E-1,2.360591125E-1,9.742789764E0
1.966197125E0,1.199006653E-1,2.356100464E-1,9.732910309E0
1.976222125E0,1.254391479E-1,2.505789185E-1,9.728868713E0
1.986246125E0,1.245410156E-1,2.522254944E-1,9.738897858E0
1.996270125E0,1.140628052E-1,2.517764282E-1,9.743687897E0
2.006294125E0,1.284329224E-1,2.417472839E-1,9.733509064E0
2.016318125E0,1.273851013E-1,2.406994629E-1,9.729168091E0
2.026342125E0,1.260379028E-1,2.281256104E-1,9.740095367E0
2.036366125E0,1.330732727E-1,2.311193848E-1,9.740095367E0
2.046390125E0,1.167572021E-1,2.405497742E-1,9.728269958E0
2.056414125E0,1.125659180E-1,2.426454163E-1,9.721683655E0
2.066439125E0,1.134640503E-1,2.480342102E-1,9.739047546E0
2.076463125E0,1.306782532E-1,2.423460388E-1,9.742340698E0
2.086487125E0,1.338217163E-1,2.341131592E-1,9.717043304E0
2.096511125E0,1.396595764E-1,2.336640930E-1,9.737400970E0
2.106535125E0,1.193019104E-1,2.326162720E-1,9.726324005E0
2.116559125E0,1.064286804E-1,2.303709412E-1,9.725276184E0
2.126582958E0,1.200503540E-1,2.444416809E-1,9.745184784E0
2.136606958E0,1.173559570E-1,2.454895020E-1,9.734856262E0
2.146631958E0,1.293310547E-1,2.465373230E-1,9.730964355E0
2.156655958E0,1.228944397E-1,2.519261169E-1,9.737850037E0
2.166679958E0,1.209484863E-1,2.661465454E-1,9.728719025E0
2.176703958E0,1.161584473E-1,2.564167786E-1,9.724827118E0
2.186727958E0,1.142124939E-1,2.392025757E-1,9.735604706E0
2.196751958E0,1.194515991E-1,2.469863892E-1,9.737550659E0
2.206775958E0,1.222956848E-1,2.402503967E-1,9.729168091E0
2.216799958E0,1.371148682E-1,2.433938599E-1,9.730814667E0
2.226823958E0,1.305285645E-1,2.406994629E-1,9.737550659E0
2.236848958E0,1.366658020E-1,2.314187622E-1,9.733958130E0
2.246872958E0,1.296304321E-1,2.314187622E-1,9.738149414E0
2.256896958E0,1.107696533E-1,2.525248718E-1,9.735155640E0
2.266920958E0,1.118174744E-1,2.520758057E-1,9.716893616E0
2.276944958E0,1.234931946E-1,2.466870117E-1,9.722581787E0
2.286968958E0,1.296304321E-1,2.401007080E-1,9.735754395E0
2.296992958E0,1.374142456E-1,2.415975952E-1,9.746232605E0
2.307016958E0,1.288819885E-1,2.438429260E-1,9.750723267E0
2.317040958E0,1.218466187E-1,2.374063110E-1,9.734856262E0
2.327065958E0,1.121168518E-1,2.453398132E-1,9.733059998E0
2.337089958E0,1.064286804E-1,2.246827698E-1,9.748477936E0
2.347113958E0,1.181044006E-1,2.326162720E-1,9.722432098E0
2.357137958E0,1.275347900E-1,2.338137817E-1,9.727371826E0
2.367161958E0,1.417552185E-1,2.377056885E-1,9.748777313E0
2.377185958E0,1.414558411E-1,2.484832764E-1,9.737850037E0
2.387209958E0,1.251397705E-1,2.351609802E-1,9.721683655E0
2.397233958E0,1.032852173E-1,2.450404358E-1,9.733958130E0
2.407257958E0,9.879455566E-2,2.647993469E-1,9.718689880E0
2.417282958E0,1.133143616E-1,2.505789185E-1,9.733209686E0
2.427306958E0,1.071771240E-1,2.398013306E-1,9.733808441E0
2.437330958E0,1.365161133E-1,2.365081787E-1,9.727970581E0
2.447354958E0,1.525328064E-1,2.350112915E-1,9.747430115E0
2.457378958E0,1.380130005E-1,2.218386841E-1,9.743987274E0
2.467402958E0,1.202000427E-1,2.248324585E-1,9.724976807E0
2.477426958E0,1.073268127E-1,2.390528870E-1,9.725725250E0
2.487450958E0,1.014889526E-1,2.644999695E-1,9.721983032E0
2.497474958E0,1.011895752E-1,2.703378296E-1,9.723629608E0
2.507499958E0,1.187031555E-1,2.552192688E-1,9.731563110E0
2.517523958E0,1.227447510E-1,2.430944824E-1,9.735155640E0
2.527547958E0,1.351689148E-1,2.399510193E-1,9.716594238E0
2.537571958E0,1.435514832E-1,2.245330811E-1,9.746681671E0
2.547595958E0,1.287322998E-1,2.258802795E-1,9.730964355E0
2.557619958E0,1.202000427E-1,2.412982178E-1,9.745633850E0
2.567643958E0,1.032852173E-1,2.561174011E-1,9.736802216E0
2.577667958E0,1.079255676E-1,2.628533936E-1,9.731563110E0
2.587691958E0,1.139131165E-1,2.546205139E-1,9.742340698E0
2.597716958E0,1.160087585E-1,2.423460388E-1,9.736652527E0
2.607740958E0,1.293310547E-1,2.300715637E-1,9.738149414E0
