"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.468523208E0,-3.424035549E0,6.036105752E-1,3.526421547E0
3.478547208E0,-3.554468393E0,1.048097372E0,3.454710722E0
3.488571208E0,-3.938963175E0,1.771137834E0,3.343577147E0
3.498595208E0,-4.384858608E0,2.461176157E0,3.161623240E0
3.508619208E0,-4.759664059E0,2.978183985E0,2.843158722E0
3.518643208E0,-4.998233318E0,3.346146822E0,2.374417543E0
3.528666208E0,-5.186659336E0,3.589093685E0,1.797457933E0
3.538690208E0,-5.351274967E0,3.752119303E0,1.186576009E0
3.548714208E0,-5.508737564E0,3.843727589E0,6.798030734E-1
3.558738208E0,-5.679441929E0,3.889375925E0,3.462362289E-1
3.568762208E0,-5.850995541E0,3.874644756E0,1.490632594E-1
3.578786208E0,-5.924202442E0,3.789272070E0,-6.828880403E-3
3.588810208E0,-5.867062569E0,3.664218426E0,-1.764030010E-1
3.598833208E0,-5.723669052E0,3.526316166E0,-3.879139423E-1
3.608857208E0,-5.604372501E0,3.373697758E0,-6.358265877E-1
3.618881208E0,-5.563352585E0,3.316776514E0,-9.426961541E-1
3.628905208E0,-5.604767323E0,3.377880812E0,-1.314135194E0
3.638929208E0,-5.704130173E0,3.451321840E0,-1.723939538E0
3.648953208E0,-5.785135269E0,3.477699757E0,-2.126007557E0
3.658977208E0,-5.808517933E0,3.471257925E0,-2.467058897E0
3.669000208E0,-5.773449898E0,3.421136856E0,-2.761258125E0
3.679024208E0,-5.672156334E0,3.298063517E0,-3.069700718E0
3.689048208E0,-5.520984173E0,3.170405149E0,-3.438366890E0
3.699072208E0,-5.352800369E0,3.144856453E0,-3.893946886E0
3.709096208E0,-5.218857288E0,3.206647158E0,-4.433266163E0
3.719120208E0,-5.160030365E0,3.281362534E0,-5.028414726E0
3.729144208E0,-5.139324188E0,3.391357899E0,-5.628947258E0
3.739167208E0,-5.084313869E0,3.586402893E0,-6.240412712E0
3.749191208E0,-5.010249138E0,3.805981636E0,-6.846947670E0
3.759215208E0,-4.935223103E0,3.971384287E0,-7.370960236E0
3.769239208E0,-4.861962318E0,4.074707031E0,-7.795230865E0
3.779263208E0,-4.684813023E0,4.244478226E0,-8.098523140E0
3.789287208E0,-4.373106003E0,4.465909004E0,-8.308792114E0
3.799311208E0,-3.920418739E0,4.607245445E0,-8.512380600E0
3.809334208E0,-3.301254272E0,4.669127941E0,-8.754896164E0
3.819358208E0,-2.606385231E0,4.635401249E0,-9.001425743E0
3.829382208E0,-1.955642700E0,4.467589855E0,-9.268953323E0
3.839406208E0,-1.372559309E0,4.272541523E0,-9.518987656E0
3.849430208E0,-9.109839201E-1,4.117774010E0,-9.640266418E0
3.859454208E0,-5.630547404E-1,3.984027386E0,-9.615105629E0
3.869478208E0,-3.055384755E-1,3.982924938E0,-9.459585190E0
3.879501208E0,-1.881230809E-2,4.382804394E0,-9.270189285E0
3.889525208E0,4.348950088E-1,5.155954838E0,-9.101147652E0
3.899549208E0,1.019189000E0,5.893199444E0,-8.848644257E0
3.909573208E0,1.581104159E0,6.374856472E0,-8.543759346E0
3.919597208E0,2.034615755E0,6.466929436E0,-8.175777435E0
3.929621208E0,2.344762564E0,6.241065502E0,-7.708141804E0
3.939645208E0,2.462206602E0,5.938817024E0,-7.206572056E0
3.949668208E0,2.374448061E0,5.704392910E0,-6.689836025E0
