"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.308678375E0,2.319948912E0,6.387207508E0,-6.722593307E0
3.318702375E0,2.438574553E0,6.524600506E0,-6.154170513E0
3.328725375E0,2.389437199E0,6.587035656E0,-5.608444214E0
3.338749375E0,2.192748070E0,6.612037659E0,-5.168430328E0
3.348773375E0,1.891871333E0,6.576750755E0,-4.837724209E0
3.358797375E0,1.571738958E0,6.569517136E0,-4.569009304E0
3.368820375E0,1.286363244E0,6.699131012E0,-4.319603920E0
3.378844375E0,9.917324781E-1,6.967253685E0,-4.107586384E0
3.388868375E0,6.426774263E-1,7.394284248E0,-3.820431471E0
3.398891375E0,3.007085919E-1,7.856640816E0,-3.434940815E0
3.408915375E0,8.592252433E-2,8.333468437E0,-2.850390196E0
3.418939375E0,6.034392491E-2,8.729553223E0,-2.206037521E0
3.428963375E0,2.412932962E-1,8.815176964E0,-1.538158536E0
3.438986375E0,5.397731662E-1,8.580807686E0,-9.419462681E-1
3.449010375E0,9.547508359E-1,8.059263229E0,-3.294868171E-1
3.459034375E0,1.408033729E0,7.430219173E0,1.745696664E-1
3.469057375E0,1.781900167E0,6.825226307E0,5.184445381E-1
3.479080875E0,2.019776106E0,6.475490570E0,6.997128725E-1
3.489104875E0,2.160706997E0,6.430393696E0,8.097277284E-1
3.499127875E0,2.227298021E0,6.745726585E0,1.017453432E0
3.509151875E0,2.086394072E0,7.029843330E0,1.377625704E0
3.519175875E0,1.993712187E0,6.871456146E0,1.536287785E0
3.529199875E0,2.033740759E0,6.492965698E0,1.600781322E0
3.539222875E0,2.168422699E0,5.874623775E0,1.669390798E0
3.549246875E0,2.472661257E0,4.837554455E0,1.755399704E0
3.559270875E0,2.843371868E0,3.470108986E0,1.777075410E0
3.569293875E0,3.259125710E0,2.158858061E0,1.756799579E0
3.579317875E0,3.560112953E0,1.650586486E0,1.738439202E0
3.589341875E0,3.502580881E0,1.883013964E0,1.838900089E0
3.599365875E0,3.100362301E0,2.509981155E0,1.957952976E0
3.609388875E0,2.510388613E0,3.317404032E0,2.118345022E0
3.619412875E0,1.689009190E0,3.979791164E0,2.415344477E0
3.629436875E0,8.611107469E-1,4.192635059E0,2.899467945E0
3.639459875E0,1.959654838E-1,4.096159458E0,3.508520126E0
3.649483875E0,-3.906356096E-1,3.441399336E0,4.248830318E0
3.659507875E0,-6.880598068E-1,2.559348822E0,4.775488853E0
3.669531875E0,-7.234897017E-1,1.764312029E0,5.033586025E0
3.679554875E0,-5.402945876E-1,1.182815075E0,5.173822403E0
3.689578875E0,-2.242497951E-1,9.878157377E-1,5.236821651E0
3.699602875E0,4.274008423E-2,1.158531427E0,5.339918137E0
3.709625875E0,1.432639956E-1,1.689371228E0,5.424636364E0
3.719649875E0,4.563011602E-2,2.397892952E0,5.462381363E0
3.729673875E0,-2.425599396E-1,2.971379519E0,5.413602829E0
3.739697875E0,-6.213756800E-1,3.380231380E0,5.171483040E0
3.749720875E0,-1.006628275E0,3.326083899E0,4.834366798E0
3.759744875E0,-1.313407063E0,2.763350964E0,4.466190338E0
3.769768875E0,-1.401199102E0,1.882672071E0,4.189548969E0
3.779791875E0,-1.260122418E0,9.498916864E-1,4.139030457E0
3.789815875E0,-9.068283439E-1,2.801095247E-1,4.351045132E0
3.799839875E0,-4.344677031E-1,-8.187246509E-3,4.683431149E0
3.809862875E0,1.321810484E-2,2.678329349E-1,4.998029709E0
3.819886875E0,3.465630412E-1,9.544781446E-1,5.056188107E0
3.829910875E0,5.592692494E-1,1.651463032E0,4.858097076E0
3.839934875E0,5.001910329E-1,1.968804479E0,4.591545582E0
3.849957875E0,1.817245185E-1,1.927733541E0,4.395502567E0
3.859981875E0,-1.425821930E-1,1.680072665E0,4.428023338E0
3.870005875E0,-4.700643718E-1,1.072844028E0,4.543175697E0
3.880028875E0,-7.751092315E-1,5.432087183E-1,4.631401539E0
3.890052875E0,-9.827270508E-1,6.098915339E-1,4.721015930E0
3.900076875E0,-1.295545936E0,1.045963407E0,4.794175625E0
3.910100875E0,-1.656343341E0,1.745378733E0,4.895067215E0
3.920123875E0,-1.892821670E0,2.263788939E0,5.054716110E0
3.930147875E0,-1.910050869E0,2.269038916E0,5.210546970E0
3.940171875E0,-1.644319654E0,1.885671496E0,5.343084812E0
3.950194875E0,-1.173604965E0,1.271067142E0,5.477260113E0
3.960218875E0,-7.326586843E-1,7.282624245E-1,5.552629948E0
3.970242875E0,-4.262169600E-1,6.759892106E-1,5.479339600E0
3.980265875E0,-4.074062705E-1,9.742453694E-1,5.370253086E0
3.990289875E0,-6.860490441E-1,1.377797365E0,5.292162418E0
4.000313875E0,-1.110621095E0,1.730093360E0,5.274123192E0
4.010337875E0,-1.541594386E0,1.983525753E0,5.387283802E0
4.020360875E0,-1.863335133E0,2.203070641E0,5.565570831E0
4.030384875E0,-2.042850971E0,2.354610205E0,5.624488354E0
4.040408875E0,-2.079360723E0,2.539626837E0,5.424221039E0
4.050431875E0,-2.101774216E0,2.738190889E0,5.022412300E0
4.060455875E0,-2.261324167E0,2.802281857E0,4.612247467E0
4.070479875E0,-2.532603741E0,2.762895107E0,4.327367783E0
4.080503875E0,-2.835811377E0,2.696103096E0,4.158029079E0
4.090526875E0,-3.139672995E0,2.543502808E0,4.024410725E0
4.100550875E0,-3.406362057E0,2.366202116E0,3.903085470E0
